date,code,qfq_open,qfq_high,qfq_low,qfq_close,qfq_avg,f1mv_open,f1mv_high,f1mv_low,f1mv_close,f1mv_qfq_open,f1mv_qfq_high,f1mv_qfq_low,f1mv_qfq_close,f1mv_qfq_avg,f20max_f1mv_high,f20min_f1mv_low,f5max_f1mv_high,f5min_f1mv_low,curr_type,delist_date,enname,fullname,list_date,list_status,name,symbol
2018-11-07,000012.SZ,4.29,4.31,4.22,4.22,4.2658477934257375,100.90350000000001,101.37834,99.47898,99.47898,4.25,4.27,4.19,4.19,4.2251497118284975,110.63772,97.57962,106.839,98.29187999999999,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2018-11-07,000016.SZ,3.62,3.72,3.6,3.6300000000000003,3.6562312992869934,77.07336,77.70858,76.01465999999999,76.01465999999999,3.6399999999999997,3.67,3.59,3.59,3.6281243074438834,88.29558,74.32074,85.7547,75.37944,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2018-11-07,000021.SZ,5.67,5.82,5.66,5.700000000000001,5.750352325656034,79.5455,80.51388,78.8538,79.5455,5.750000000000001,5.82,5.700000000000001,5.750000000000001,5.770586900422259,89.64432000000001,78.16210000000001,84.94076,78.16210000000001,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2018-11-07,000025.SZ,27.0,27.39,26.67,26.78,27.004101342609047,50.91632,55.47318,50.464400000000005,55.47318,27.04,29.46,26.8,29.46,27.946581796034785,61.028029999999994,48.600229999999996,61.028029999999994,50.464400000000005,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-11-07,000027.SZ,5.21,5.25,5.14,5.15,5.18469008143694,69.40208,69.67056000000001,68.19391999999999,68.46239999999999,5.17,5.190000000000001,5.079999999999999,5.1,5.131543301956348,78.12768,67.79119999999999,71.95264,67.79119999999999,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-11-07,000028.SZ,46.65,46.96,45.7,45.75,46.29809184465537,180.44288,182.19968,176.4608,178.06144,46.22,46.67,45.2,45.61,46.08305091479424,186.6112,166.70080000000002,186.6112,175.87519999999998,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-11-07,000030.SZ,3.8699999999999997,3.9,3.82,3.85,3.862265701429884,12.436919999999999,12.5658,12.30804,12.46914,3.86,3.9,3.82,3.8699999999999997,3.8594390568955435,13.596839999999998,12.01806,13.27464,12.17916,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-11-07,000031.SZ,5.0,5.03,4.95,4.96,4.991568043174646,69.73494000000001,70.015,68.75473000000001,68.75473000000001,4.98,5.0,4.910000000000001,4.910000000000001,4.9530138347427375,,,72.53554,67.63449,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2018-11-08,000001.SZ,10.88,10.97,10.82,10.89,10.891314636714458,1157.0120100000001,1159.17263,1123.5224,1139.7270500000002,10.71,10.73,10.4,10.55,10.533547271381806,1175.3772800000002,1097.5949600000001,1159.17263,1121.3617800000002,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2018-11-08,000002.SZ,24.15,24.59,23.92,23.99,24.26163014272638,3408.3385200000002,3471.11244,3356.9780400000004,3359.8314,23.89,24.33,23.53,23.55,23.74896421705332,3806.38224,3338.4312,3493.93932,3338.4312,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2018-11-08,000006.SZ,5.11,5.15,5.08,5.09,5.1094746348413675,173.18355999999997,174.89486,172.15678,172.15678,5.06,5.11,5.03,5.03,5.064800757590667,203.30244000000002,170.10322,189.61204,170.10322,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2018-11-08,000008.SZ,,,,,,,,,,,,,,,,,,,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2018-11-08,000009.SZ,4.3500000000000005,4.37,4.26,4.29,4.314646349017225,31.444279999999996,32.107040000000005,31.444279999999996,31.59156,4.27,4.36,4.27,4.29,4.325510346251304,41.75388,31.370639999999998,36.967279999999995,31.370639999999998,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2018-11-08,000011.SZ,9.09,9.3,9.06,9.14,9.154934268468462,32.11334,32.14836,31.23784,31.342899999999997,9.170000000000002,9.18,8.92,8.95,9.040013438241616,38.62705999999999,30.887639999999998,34.38964,30.887639999999998,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2018-11-08,000012.SZ,4.25,4.27,4.19,4.19,4.2251497118284975,100.19124,100.19124,98.5293,98.5293,4.22,4.22,4.15,4.15,4.173930882437773,110.63772,97.57962,106.839,98.29187999999999,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2018-11-08,000016.SZ,3.6399999999999997,3.67,3.59,3.59,3.6281243074438834,76.2264,76.43813999999999,75.59118,75.59118,3.6,3.6099999999999994,3.57,3.57,3.5896918601199306,88.29558,74.32074,85.7547,75.37944,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2018-11-08,000021.SZ,5.750000000000001,5.82,5.700000000000001,5.750000000000001,5.770586900422259,78.99213999999999,79.82217999999999,78.30044,79.26882,5.71,5.77,5.66,5.73,5.721760797342194,89.64432000000001,78.16210000000001,85.7708,78.16210000000001,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2018-11-08,000025.SZ,27.04,29.46,26.8,29.46,27.946581796034785,57.619800000000005,61.028029999999994,54.62583,57.619800000000005,30.6,32.41,29.01,30.6,30.595407172883625,61.028029999999994,48.600229999999996,61.028029999999994,54.155080000000005,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-11-08,000027.SZ,5.17,5.190000000000001,5.079999999999999,5.1,5.131543301956348,68.19391999999999,69.26783999999999,67.79119999999999,68.05968,5.079999999999999,5.159999999999999,5.05,5.07,5.083677276202736,78.12768,67.79119999999999,73.1608,67.79119999999999,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-11-08,000028.SZ,46.22,46.67,45.2,45.61,46.08305091479424,176.69503999999998,178.92031999999998,175.87519999999998,177.28063999999998,45.26,45.82999999999999,45.05,45.41,45.53482582858848,186.6112,166.70080000000002,186.6112,175.87519999999998,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-11-08,000030.SZ,3.86,3.9,3.82,3.8699999999999997,3.8594390568955435,12.4047,12.46914,12.17916,12.37248,3.85,3.8699999999999997,3.78,3.84,3.820469613564408,13.596839999999998,12.01806,13.27464,12.17916,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-11-08,000031.SZ,4.98,5.0,4.910000000000001,4.910000000000001,4.9530138347427375,68.47466999999999,69.17482000000001,67.63449,67.63449,4.889999999999999,4.94,4.83,4.83,4.880820357681121,,,72.53554,67.63449,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2018-11-09,000001.SZ,10.71,10.73,10.4,10.55,10.533547271381806,1130.0042600000002,1142.9679800000001,1121.3617800000002,1140.80736,10.46,10.58,10.38,10.559999999999999,10.493545059973236,1175.3772800000002,1097.5949600000001,1158.0923200000002,1121.3617800000002,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2018-11-09,000002.SZ,23.89,24.33,23.53,23.55,23.74896421705332,3339.85788,3418.3252800000005,3338.4312,3406.91184,23.41,23.96,23.4,23.88,23.798718593519,3806.38224,3338.4312,3580.9668,3338.4312,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2018-11-09,000006.SZ,5.06,5.11,5.03,5.03,5.064800757590667,170.78774,176.2639,170.10322,175.57938,4.99,5.15,4.97,5.13,5.0940178275053585,203.30244000000002,170.10322,192.35012,170.10322,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2018-11-09,000008.SZ,,,,,,88.87725,96.67349999999999,88.87725,94.00049999999999,3.99,4.34,3.99,4.22,4.152786372553455,96.89624999999998,81.5265,96.89624999999998,88.87725,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2018-11-09,000009.SZ,4.27,4.36,4.27,4.29,4.325510346251304,31.59156,32.769800000000004,31.370639999999998,32.769800000000004,4.29,4.45,4.26,4.45,4.3949760603367825,41.75388,31.370639999999998,40.64928,31.370639999999998,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2018-11-09,000011.SZ,9.170000000000002,9.18,8.92,8.95,9.040013438241616,30.922659999999997,32.28844,30.887639999999998,32.28844,8.83,9.22,8.82,9.22,9.101179505155622,39.11734,30.887639999999998,35.8955,30.887639999999998,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2018-11-09,000012.SZ,4.22,4.22,4.15,4.15,4.173930882437773,98.76672,103.2777,98.29187999999999,103.2777,4.16,4.35,4.14,4.35,4.285629148516202,110.63772,97.57962,108.0261,98.29187999999999,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2018-11-09,000016.SZ,3.6,3.6099999999999994,3.57,3.57,3.5896918601199306,75.59118,78.97901999999999,75.37944,78.13206,3.57,3.7299999999999995,3.56,3.69,3.647248634310009,88.29558,74.32074,85.96643999999999,75.37944,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2018-11-09,000021.SZ,5.71,5.77,5.66,5.73,5.721760797342194,78.71546000000001,83.00399999999999,78.16210000000001,82.86566,5.69,5.999999999999999,5.650000000000001,5.99,5.9019176230873365,89.64432000000001,78.16210000000001,89.2293,78.16210000000001,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2018-11-09,000025.SZ,30.6,32.41,29.01,30.6,30.595407172883625,56.09457,57.393840000000004,54.94594,55.68031,29.79,30.480000000000004,29.18,29.57,29.61922913855347,60.51962,48.600229999999996,60.51962,54.155080000000005,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-11-09,000027.SZ,5.079999999999999,5.159999999999999,5.05,5.07,5.083677276202736,68.59664000000001,69.8048,68.05968,69.67056000000001,5.110000000000001,5.2,5.07,5.190000000000001,5.149957199137237,78.12768,68.05968,75.97984,68.05968,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-11-09,000028.SZ,45.26,45.82999999999999,45.05,45.41,45.53482582858848,177.20256,181.3408,175.87519999999998,180.87232,45.39,46.45,45.05,46.33,46.11448500799415,186.6112,166.70080000000002,186.6112,175.87519999999998,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-11-09,000030.SZ,3.85,3.8699999999999997,3.78,3.84,3.820469613564408,12.37248,12.69468,12.243599999999999,12.630239999999999,3.84,3.94,3.8,3.9199999999999995,3.885882044187493,13.596839999999998,12.01806,13.46796,12.243599999999999,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-11-09,000031.SZ,4.889999999999999,4.94,4.83,4.83,4.880820357681121,68.05458,69.59491,67.63449,69.45488,4.86,4.97,4.83,4.96,4.916921618389756,,,74.77602,67.63449,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2018-11-12,000001.SZ,10.46,10.58,10.38,10.559999999999999,10.493545059973236,1124.6027100000001,1150.53015,1121.3617800000002,1138.64674,10.41,10.65,10.38,10.54,10.505721616426522,1175.3772800000002,1094.3540300000002,1175.3772800000002,1121.3617800000002,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2018-11-12,000002.SZ,23.41,23.96,23.4,23.88,23.798718593519,3349.8446400000003,3428.3120400000003,3344.13792,3415.4719200000004,23.48,24.03,23.44,23.94,23.79991887946656,3806.38224,3344.13792,3705.08796,3344.13792,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2018-11-12,000006.SZ,4.99,5.15,4.97,5.13,5.0940178275053585,174.55259999999998,185.50492,172.8413,180.71328,5.1,5.42,5.05,5.28,5.240310962236933,203.30244000000002,172.8413,203.30244000000002,172.8413,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2018-11-12,000008.SZ,3.99,4.34,3.99,4.22,4.152786372553455,92.21849999999999,96.45075,91.773,95.78249999999998,4.14,4.33,4.12,4.3,4.241778026388978,96.89624999999998,81.5265,96.89624999999998,91.773,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2018-11-12,000009.SZ,4.29,4.45,4.26,4.45,4.3949760603367825,32.4016,34.09532,32.18068,33.57984,4.4,4.63,4.37,4.56,4.498840276095598,41.75388,32.18068,41.75388,32.18068,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2018-11-12,000011.SZ,8.83,9.22,8.82,9.22,9.101179505155622,31.97326,33.899359999999994,31.79816,32.9188,9.13,9.68,9.08,9.4,9.389527545953044,39.11734,31.79816,38.62705999999999,31.79816,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2018-11-12,000012.SZ,4.16,4.35,4.14,4.35,4.285629148516202,102.56544000000001,106.12674,101.85318000000001,106.12674,4.32,4.47,4.29,4.47,4.39070250278814,110.63772,97.57962,110.63772,101.85318000000001,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2018-11-12,000016.SZ,3.57,3.7299999999999995,3.56,3.69,3.647248634310009,77.2851,85.7547,76.43813999999999,83.00207999999999,3.65,4.05,3.6099999999999994,3.92,3.8510317784519636,88.29558,74.32074,88.29558,76.43813999999999,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2018-11-12,000021.SZ,5.69,5.999999999999999,5.650000000000001,5.99,5.9019176230873365,82.03562,84.52574,81.06724,83.83403999999999,5.93,6.11,5.86,6.06,6.003500692096471,89.64432000000001,81.06724,89.64432000000001,81.06724,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2018-11-12,000025.SZ,29.79,30.480000000000004,29.18,29.57,29.61922913855347,55.002430000000004,60.51962,54.26806,57.243199999999995,29.21,32.14,28.82,30.4,30.16237605430866,60.51962,48.600229999999996,60.51962,54.155080000000005,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-11-12,000027.SZ,5.110000000000001,5.2,5.07,5.190000000000001,5.149957199137237,69.26783999999999,71.95264,68.73088,71.1472,5.159999999999999,5.36,5.12,5.3,5.270600734386006,78.12768,68.73088,78.12768,68.73088,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-11-12,000028.SZ,45.39,46.45,45.05,46.33,46.11448500799415,179.584,184.22976,179.34975999999997,182.04352,46.0,47.19,45.94,46.63,46.53406964781227,186.6112,166.70080000000002,186.6112,176.656,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-11-12,000030.SZ,3.84,3.94,3.8,3.9199999999999995,3.885882044187493,12.50136,13.0491,12.4047,12.855780000000001,3.88,4.05,3.85,3.99,3.9715772921403376,13.596839999999998,12.01806,13.46796,12.4047,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-11-12,000031.SZ,4.86,4.97,4.83,4.96,4.916921618389756,68.6147,71.55533000000001,68.47466999999999,71.27526999999999,4.8999999999999995,5.110000000000001,4.889999999999999,5.089999999999999,5.035833335532724,,,79.53703999999999,68.47466999999999,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2018-11-13,000001.SZ,10.41,10.65,10.38,10.54,10.505721616426522,1137.56643,1139.7270500000002,1125.68302,1127.84364,10.53,10.55,10.419999999999998,10.44,10.466494949853072,1175.3772800000002,1094.3540300000002,1175.3772800000002,1125.68302,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2018-11-13,000002.SZ,23.48,24.03,23.44,23.94,23.79991887946656,3449.7122400000003,3493.93932,3418.3252800000005,3445.4321999999997,24.18,24.49,23.96,24.15,24.24386851518491,3806.38224,3418.3252800000005,3770.71524,3418.3252800000005,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2018-11-13,000006.SZ,5.1,5.42,5.05,5.28,5.240310962236933,179.6865,184.8204,179.34424,181.3978,5.25,5.4,5.24,5.3,5.313868314593373,208.09408,176.94842,203.30244000000002,179.34424,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2018-11-13,000008.SZ,4.14,4.33,4.12,4.3,4.241778026388978,95.55975,96.89624999999998,93.33225,94.00049999999999,4.29,4.35,4.19,4.22,4.257029852689951,96.89624999999998,81.5265,96.89624999999998,89.1,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2018-11-13,000009.SZ,4.4,4.63,4.37,4.56,4.498840276095598,33.5062,34.463519999999995,33.138,33.57984,4.55,4.68,4.5,4.56,4.582347870428328,41.75388,33.138,41.75388,33.138,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2018-11-13,000011.SZ,9.13,9.68,9.08,9.4,9.389527545953044,32.813739999999996,34.38964,32.53357999999999,33.233979999999995,9.37,9.82,9.29,9.489999999999998,9.556070834902615,39.11734,32.53357999999999,38.62705999999999,32.53357999999999,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2018-11-13,000012.SZ,4.32,4.47,4.29,4.47,4.39070250278814,105.88932,106.839,103.98996,104.22738,4.46,4.5,4.38,4.39,4.444980433663503,110.63772,97.57962,110.63772,103.98996,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2018-11-13,000016.SZ,3.65,4.05,3.6099999999999994,3.92,3.8510317784519636,82.36686,83.21382,81.5199,82.15512,3.89,3.93,3.8500000000000005,3.88,3.8937167842110996,88.29558,74.32074,88.29558,81.5199,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2018-11-13,000021.SZ,5.93,6.11,5.86,6.06,6.003500692096471,83.83403999999999,84.94076,82.72732,83.6957,6.06,6.14,5.98,6.050000000000001,6.062156399497759,89.64432000000001,81.89728,89.64432000000001,82.72732,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2018-11-13,000025.SZ,29.21,32.14,28.82,30.4,30.16237605430866,55.9251,57.09256,54.62583,54.66349,29.7,30.32,29.01,29.03,29.67450848789032,57.09256,48.600229999999996,57.09256,52.83698,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-11-13,000027.SZ,5.159999999999999,5.36,5.12,5.3,5.270600734386006,70.476,71.95264,70.20752,71.1472,5.25,5.36,5.23,5.3,5.299794098178901,78.12768,69.26783999999999,78.12768,70.20752,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-11-13,000028.SZ,46.0,47.19,45.94,46.63,46.53406964781227,181.30175999999997,186.6112,181.1456,182.98048,46.43999999999999,47.8,46.4,46.870000000000005,47.09951443561895,186.6112,166.70080000000002,186.6112,176.0704,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-11-13,000030.SZ,3.88,4.05,3.85,3.99,3.9715772921403376,12.888,13.27464,12.662460000000001,12.98466,4.0,4.12,3.9300000000000006,4.03,4.00798128155533,13.596839999999998,12.01806,13.596839999999998,12.662460000000001,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-11-13,000031.SZ,4.8999999999999995,5.110000000000001,4.889999999999999,5.089999999999999,5.035833335532724,71.27526999999999,72.53554,70.29505999999999,70.85517999999999,5.089999999999999,5.18,5.02,5.06,5.107002030375744,,,79.53703999999999,70.29505999999999,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2018-11-14,000001.SZ,10.53,10.55,10.419999999999998,10.44,10.466494949853072,1127.84364,1149.4498400000002,1125.68302,1147.28922,10.44,10.640000000000002,10.419999999999998,10.62,10.53834573256212,1175.3772800000002,1094.3540300000002,1175.3772800000002,1125.68302,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2018-11-14,000002.SZ,24.18,24.49,23.96,24.15,24.24386851518491,3431.1654000000003,3481.0992,3418.3252800000005,3478.24584,24.05,24.4,23.96,24.38,24.27138352968434,3823.5024000000003,3418.3252800000005,3806.38224,3418.3252800000005,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2018-11-14,000006.SZ,5.25,5.4,5.24,5.3,5.313868314593373,179.34424,189.61204,179.34424,188.243,5.24,5.54,5.24,5.5,5.436113358825011,208.09408,176.94842,203.30244000000002,179.34424,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2018-11-14,000008.SZ,4.29,4.35,4.19,4.22,4.257029852689951,93.55499999999999,94.8915,92.44125,94.22325000000001,4.2,4.26,4.15,4.23,4.217276745483892,94.8915,81.5265,94.8915,88.20899999999999,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2018-11-14,000009.SZ,4.55,4.68,4.5,4.56,4.582347870428328,33.874399999999994,36.967279999999995,33.80076,36.967279999999995,4.6,5.02,4.59,5.02,4.934253837570617,41.75388,33.72712,41.75388,33.80076,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2018-11-14,000011.SZ,9.37,9.82,9.29,9.489999999999998,9.556070834902615,32.88378,34.1445,32.88378,33.86434,9.39,9.75,9.39,9.67,9.589181394920596,39.60762,32.88378,38.62705999999999,32.88378,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2018-11-14,000012.SZ,4.46,4.5,4.38,4.39,4.444980433663503,104.70222000000001,105.88932,103.98996,105.88932,4.41,4.46,4.38,4.46,4.425548856069066,110.63772,97.57962,110.63772,102.56544000000001,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2018-11-14,000016.SZ,3.89,3.93,3.8500000000000005,3.88,3.8937167842110996,82.15512,83.6373,81.94338,83.00207999999999,3.88,3.9499999999999997,3.87,3.92,3.904430651936782,88.29558,74.32074,88.29558,81.09642,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2018-11-14,000021.SZ,6.06,6.14,5.98,6.050000000000001,6.062156399497759,83.41902,85.7708,83.41902,85.63246000000001,6.03,6.2,6.03,6.19,6.143243337801241,89.64432000000001,81.89728,89.64432000000001,82.03562,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2018-11-14,000025.SZ,29.7,30.32,29.01,29.03,29.67450848789032,54.607,55.830949999999994,54.155080000000005,54.83296,29.0,29.65,28.76,29.12,29.09277384994346,56.395849999999996,48.600229999999996,56.395849999999996,51.74484,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-11-14,000027.SZ,5.25,5.36,5.23,5.3,5.299794098178901,71.1472,73.1608,70.87872,72.75807999999999,5.3,5.45,5.28,5.42,5.397307123816376,78.12768,69.26783999999999,78.12768,70.87872,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-11-14,000028.SZ,46.43999999999999,47.8,46.4,46.870000000000005,47.09951443561895,181.9264,183.488,178.68608,180.91136,46.6,47.0,45.77,46.34,46.17103333596404,183.488,166.70080000000002,183.488,172.47871999999998,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-11-14,000030.SZ,4.0,4.12,3.9300000000000006,4.03,4.00798128155533,12.920219999999999,13.17798,12.7269,13.11354,4.01,4.09,3.95,4.07,4.0284386844613325,13.596839999999998,12.01806,13.596839999999998,12.7269,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-11-14,000031.SZ,5.089999999999999,5.18,5.02,5.06,5.107002030375744,70.57512,72.11545000000001,70.43509,72.11545000000001,5.04,5.15,5.03,5.15,5.108801732662394,,,79.53703999999999,70.43509,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2018-11-15,000001.SZ,10.44,10.640000000000002,10.419999999999998,10.62,10.53834573256212,1146.20891,1158.0923200000002,1133.24519,1141.88767,10.61,10.72,10.49,10.57,10.600047882554556,1175.3772800000002,1094.3540300000002,1175.3772800000002,1132.16488,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2018-11-15,000002.SZ,24.05,24.4,23.96,24.38,24.27138352968434,3465.40572,3580.9668,3426.88536,3535.3130400000005,24.29,25.1,24.02,24.78,24.60929253104111,3919.08996,3426.88536,3806.38224,3426.88536,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2018-11-15,000006.SZ,5.24,5.54,5.24,5.5,5.436113358825011,187.55848,192.35012,186.5317,188.92752,5.48,5.62,5.45,5.52,5.5468164492795715,208.09408,176.94842,203.30244000000002,184.47814,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
