date,code,layer2_l2_y_l_r_pred,layer2_l2_y_l_r_tree0_leaf,layer2_l2_y_l_r_tree1_leaf,layer2_l2_y_l_r_tree2_leaf,layer2_l2_y_l_r_tree3_leaf,layer2_l2_y_l_r_tree4_leaf,layer2_l2_y_l_r_tree5_leaf,layer2_l2_y_l_r_tree6_leaf,layer2_l2_y_l_r_tree7_leaf,layer2_l2_y_l_r_tree8_leaf,layer2_l2_y_l_r_tree9_leaf,layer2_l2_y_l_r_tree10_leaf,layer2_l2_y_l_r_tree11_leaf,layer2_l2_y_l_r_tree12_leaf,layer2_l2_y_l_r_tree13_leaf,layer2_l2_y_l_r_tree14_leaf,layer2_l2_y_l_r_tree15_leaf,layer2_l2_y_l_r_tree16_leaf,layer2_l2_y_l_r_tree17_leaf,layer2_l2_y_l_r_tree18_leaf,layer2_l2_y_l_r_tree19_leaf,layer2_l2_y_l_r_tree20_leaf,layer2_l2_y_l_r_tree21_leaf,layer2_l2_y_l_r_tree22_leaf,layer2_l2_y_l_r_tree23_leaf,layer2_l2_y_l_r_tree24_leaf,layer2_l2_y_l_r_tree25_leaf,layer2_l2_y_l_r_tree26_leaf,layer2_l2_y_l_r_tree27_leaf,layer2_l2_y_l_r_tree28_leaf,layer2_l2_y_l_r_tree29_leaf
20190301,002004.SZ,0.042988498156880925,29,19,16,8,13,18,16,28,30,17,23,16,30,13,12,24,15,8,20,7,29,6,5,10,7,2,1,29,1,11
20190301,002007.SZ,-0.03270406950880864,19,17,19,15,22,30,26,27,16,19,20,8,12,20,4,15,24,7,20,25,24,6,5,5,26,22,5,30,14,12
20190301,002008.SZ,-0.031542087204480526,7,2,8,9,20,14,2,22,13,24,10,2,2,15,30,25,0,2,7,14,15,2,18,28,9,5,16,0,19,22
20190301,002010.SZ,-0.017990093957317516,7,30,15,17,20,30,9,29,16,24,10,15,23,17,15,25,24,9,20,25,4,4,5,5,9,5,5,28,14,12
20190301,002013.SZ,0.040745627085058314,30,1,21,29,21,19,18,18,15,16,15,29,5,6,4,24,12,8,14,7,1,6,22,4,26,12,5,2,17,12
20190301,002016.SZ,-0.036262038430082945,19,4,19,4,4,30,26,27,16,4,20,8,4,13,4,8,24,7,5,12,7,13,11,28,26,22,5,18,1,12
20190301,002019.SZ,0.005907319540184866,24,4,4,4,4,30,26,27,30,4,20,8,5,20,4,24,15,8,20,9,1,6,5,10,1,22,5,30,14,12
20190301,002020.SZ,0.004691905001451283,12,16,12,4,4,8,24,27,9,4,23,7,23,20,7,20,25,29,4,25,29,8,7,10,9,7,5,29,14,4
20190301,002022.SZ,0.030736598297526337,29,19,16,8,13,18,16,21,4,6,23,16,30,20,12,20,15,29,20,25,29,6,5,4,9,7,5,30,14,12
20190301,002023.SZ,0.004139992202851635,4,4,4,4,4,8,26,27,4,4,20,8,4,13,12,20,15,29,20,25,24,6,22,5,1,2,5,20,1,12
20190301,002024.SZ,-0.03954077654064875,19,23,19,17,20,11,15,27,16,8,20,8,23,20,4,15,24,7,20,25,24,4,5,12,26,12,5,30,14,3
20190301,002025.SZ,0.10764816638916064,26,20,7,19,15,6,7,6,6,7,17,6,19,6,13,24,23,8,15,7,1,4,29,5,27,27,5,4,16,12
20190301,002027.SZ,-0.05213304003743728,2,2,2,22,2,14,2,2,13,2,2,23,13,17,30,25,10,2,30,14,26,13,18,28,19,5,16,0,19,22
20190301,002028.SZ,-0.014755004956345064,7,30,28,17,20,11,15,29,16,24,10,15,23,13,15,25,24,9,20,25,4,4,5,4,1,12,5,28,1,12
20190301,002029.SZ,-0.007906435428816019,4,17,16,15,22,18,26,27,4,19,20,8,4,20,4,15,15,7,20,25,24,6,5,4,26,12,5,30,14,12
20190301,002030.SZ,0.004910799971512281,4,17,16,15,27,18,26,21,4,19,8,16,4,20,30,25,3,2,30,14,26,2,18,0,9,22,5,0,14,0
20190301,002031.SZ,0.051665854252281124,30,1,21,18,21,19,18,18,15,16,6,29,5,6,4,24,22,8,1,9,1,6,22,10,26,12,5,2,14,18
20190301,002032.SZ,-0.020073955372892204,12,17,12,15,22,8,24,27,9,19,20,8,12,4,11,15,9,29,4,25,24,8,10,5,9,7,4,9,14,22
20190301,002035.SZ,-0.01944395307409203,19,4,19,4,4,30,26,27,4,4,20,8,12,13,4,15,15,29,20,25,24,4,22,4,1,22,5,9,1,12
20190301,002036.SZ,-0.00608422651456995,7,2,28,4,4,11,2,27,13,4,8,15,23,20,4,25,9,2,30,14,26,6,18,28,15,12,5,0,14,12
20190301,002038.SZ,-0.014677365819922903,7,30,28,17,20,30,9,27,9,8,8,15,23,13,30,25,24,9,4,25,4,8,5,4,9,5,5,28,1,22
20190301,002041.SZ,0.053351181146437304,9,19,9,8,21,9,8,18,8,6,13,29,30,14,12,20,15,9,1,7,12,4,23,4,7,2,28,30,14,11
20190301,002042.SZ,-0.004581859443098867,7,30,28,4,4,11,9,27,9,4,8,15,4,20,30,15,24,9,20,25,12,8,5,5,9,12,5,30,14,5
20190301,002043.SZ,0.009294025567651538,24,25,4,23,4,18,26,27,4,4,20,8,12,20,4,15,15,29,20,7,24,6,22,5,1,12,20,30,14,11
20190301,002044.SZ,-0.043635310132687295,19,23,19,17,20,30,24,27,16,24,20,8,23,20,11,15,24,7,4,25,24,8,7,10,9,22,5,9,14,17
20190301,002045.SZ,0.023544316949338315,4,24,4,8,18,18,20,21,30,16,20,16,5,20,4,24,15,8,20,7,1,6,5,5,26,12,28,0,14,11
20190301,002047.SZ,-0.010859155091427422,12,23,12,15,22,8,9,27,9,19,20,8,23,20,12,4,25,29,20,27,24,6,5,12,9,2,5,30,14,12
20190301,002048.SZ,0.01738401070340037,4,25,4,23,13,18,26,21,4,4,20,8,4,13,12,15,15,29,20,25,24,4,22,10,1,2,20,30,1,11
20190301,002049.SZ,-0.014716158468059933,15,30,15,17,20,8,9,29,9,24,10,15,23,17,30,25,25,9,4,25,4,8,7,5,9,2,4,28,14,22
20190301,002050.SZ,0.0050416218621901114,4,17,16,15,13,18,26,21,4,19,20,8,4,13,12,15,15,29,20,7,24,4,22,4,7,12,1,30,1,11
20190301,002051.SZ,0.03142560262519723,23,19,20,20,13,18,16,7,30,16,23,29,5,13,12,24,22,8,20,7,1,4,29,4,7,10,5,30,16,12
20190301,002055.SZ,-0.012254969296688293,7,30,28,17,20,11,15,29,13,24,10,15,23,17,4,25,9,9,20,25,4,6,5,10,9,12,5,9,14,12
20190301,002056.SZ,0.0029781948727526254,4,17,16,15,18,18,26,21,4,19,8,16,4,20,4,15,15,9,20,25,12,6,24,4,26,12,5,30,14,12
20190301,002061.SZ,0.0005283093940277001,7,17,28,15,22,30,26,27,4,19,8,15,4,20,15,25,15,9,20,25,4,4,22,4,15,5,28,9,14,11
20190301,002063.SZ,0.14720364221944945,14,15,11,13,15,20,29,16,14,29,17,1,6,6,14,29,23,8,22,15,1,3,29,6,10,27,2,4,23,6
20190301,002064.SZ,0.040040250069678686,1,1,21,1,21,19,18,18,15,17,1,29,4,14,12,15,16,29,1,25,24,4,22,4,7,22,5,30,14,12
20190301,002065.SZ,0.00570930963206531,24,24,4,8,13,18,8,21,4,6,20,16,12,13,12,15,15,29,20,27,24,4,22,4,1,0,5,30,1,12
20190301,002067.SZ,0.03978212912848986,9,19,9,8,13,9,8,21,8,6,20,29,4,20,12,15,22,29,20,25,24,6,22,5,7,2,29,30,14,11
20190301,002068.SZ,0.004605637596316585,24,24,16,8,13,18,8,21,4,6,20,16,12,20,12,15,15,29,20,7,24,4,22,4,26,0,5,30,14,12
20190301,002073.SZ,0.05024885806142864,9,19,9,8,13,9,16,21,8,16,23,29,5,6,12,24,15,8,17,7,1,6,22,4,1,2,20,30,1,12
20190301,002074.SZ,0.009425690357883475,4,17,16,15,27,18,26,21,4,19,8,13,4,20,30,25,3,2,30,14,26,2,18,28,9,12,5,0,14,22
20190301,002075.SZ,-0.03715716613143984,7,2,8,9,20,14,2,22,13,8,10,2,2,15,30,25,0,2,30,14,15,2,18,0,9,22,16,0,19,0
20190301,002078.SZ,-0.0198224899750169,7,30,28,17,20,11,15,29,16,8,10,15,23,13,15,24,24,8,20,7,1,4,5,4,15,12,5,28,1,12
20190301,002079.SZ,0.021616930155656595,4,24,16,8,18,18,20,21,30,16,8,16,5,13,4,24,15,8,20,7,1,6,5,4,15,12,5,0,1,12
20190301,002080.SZ,0.019445498874010415,4,17,16,15,22,18,26,27,30,19,8,15,5,20,15,24,15,8,20,7,1,4,1,10,15,10,28,9,14,11
20190301,002081.SZ,-0.015291246212638228,24,24,16,8,18,18,8,21,4,17,4,16,12,4,11,8,17,7,5,14,7,2,11,28,9,0,16,0,19,22
20190301,002085.SZ,0.0009479193565899852,24,17,16,15,18,18,26,21,4,19,20,16,12,20,4,15,15,29,20,25,24,6,22,10,26,12,20,30,14,11
20190301,002086.SZ,0.01081076501555767,4,4,28,4,4,30,26,27,30,4,8,15,5,13,4,9,15,8,20,7,1,6,22,10,1,12,3,30,1,11
20190301,002091.SZ,0.014663367766722973,29,25,4,23,4,18,26,27,4,4,23,8,30,13,12,20,15,29,20,27,24,6,22,4,1,7,5,30,1,12
20190301,002092.SZ,-0.004222979732359335,24,17,16,15,18,18,26,21,4,19,20,16,12,20,4,15,15,29,20,7,24,4,22,4,26,22,28,30,14,11
20190301,002093.SZ,0.06463506948593964,22,1,1,18,21,19,18,18,15,16,6,29,5,6,12,24,15,8,1,7,1,6,5,5,7,2,5,30,14,12
20190301,002094.SZ,0.0018014318893403284,7,30,28,4,4,30,9,27,9,4,8,15,23,20,15,24,9,8,20,7,1,6,22,5,1,5,5,28,14,12
20190301,002095.SZ,0.034256608366906055,4,9,16,8,27,18,20,21,30,16,8,16,5,20,15,27,3,8,30,9,1,6,8,30,15,11,5,18,5,12
20190301,002097.SZ,0.034088087361344915,23,19,20,20,21,19,20,18,15,16,15,29,5,6,12,24,12,8,14,7,1,6,23,4,7,7,5,30,16,12
20190301,002099.SZ,0.014724057842180789,4,19,16,8,13,18,8,21,4,17,20,16,4,20,12,15,15,29,20,25,24,6,22,10,7,2,5,30,14,18
20190301,002100.SZ,0.005462296580137145,4,17,16,15,22,18,26,27,30,19,8,15,5,13,15,24,17,8,20,7,1,4,29,10,15,10,3,4,17,11
20190301,002104.SZ,0.06862108051675354,30,1,21,18,21,20,18,14,15,1,15,29,5,6,12,24,22,8,17,9,1,6,29,4,7,27,5,29,16,12
20190301,002106.SZ,0.1507492203727361,26,15,7,13,3,25,7,15,6,7,17,6,26,6,14,29,23,8,9,15,1,3,23,6,6,12,2,4,23,12
20190301,002108.SZ,0.031100968958994446,4,25,4,23,18,18,26,21,30,4,20,8,5,20,4,27,15,8,20,7,6,6,29,10,1,26,28,30,14,11
20190301,002110.SZ,0.009216677124253838,4,17,16,15,27,18,26,7,4,19,8,16,4,13,4,25,22,9,20,7,4,4,22,4,15,12,3,2,17,3
20190301,002117.SZ,0.010059246962066636,4,17,16,15,18,18,26,21,30,19,20,16,5,20,4,24,22,8,20,7,1,6,22,5,26,12,5,0,14,12
20190301,002118.SZ,0.07020895610873225,22,1,1,18,21,9,18,18,8,16,6,29,5,6,15,24,3,8,1,7,14,6,18,30,15,12,5,15,5,12
20190301,002120.SZ,-0.04685008338594712,15,23,15,17,20,11,15,29,16,24,10,8,23,17,11,8,24,7,4,27,7,8,24,12,9,12,5,30,14,4
20190301,002121.SZ,0.06313695876389828,9,1,9,30,21,9,20,18,8,16,6,29,5,6,4,27,15,8,1,7,1,6,29,5,26,10,28,0,14,11
20190301,002123.SZ,0.1171865356013166,22,1,29,30,21,19,29,18,15,16,17,29,5,6,10,11,21,8,24,15,1,3,21,8,20,10,2,15,2,12
20190301,002124.SZ,0.007490909891999841,4,17,16,15,22,18,26,27,30,19,8,15,5,20,6,24,3,15,30,12,1,13,18,30,15,12,5,0,3,12
20190301,002126.SZ,-0.012986306059009241,4,17,16,15,22,30,26,27,4,19,20,8,4,20,4,15,15,29,20,25,24,4,5,12,26,22,5,30,14,12
20190301,002127.SZ,0.009745528576410794,7,17,28,15,22,11,26,27,9,19,8,15,4,20,15,25,9,8,20,7,4,6,23,10,15,12,5,28,5,12
20190301,002128.SZ,0.002614173436436242,24,19,20,20,13,18,8,7,4,17,20,16,12,20,12,15,15,29,20,7,24,4,5,4,7,7,5,30,17,12
20190301,002129.SZ,-0.012925280469141742,7,2,28,15,22,14,2,27,13,19,8,15,20,13,4,24,9,18,2,12,1,13,18,30,15,6,5,0,1,12
20190301,002130.SZ,0.02230300796075257,4,19,16,8,13,18,8,21,4,6,20,16,4,20,12,20,15,29,20,7,24,6,22,12,7,2,5,30,14,12
20190301,002131.SZ,-0.012576710678124901,7,2,28,17,20,11,2,9,13,24,10,15,23,20,4,25,9,2,30,7,26,6,18,30,15,12,5,0,14,12
20190301,002135.SZ,0.014575807931848608,29,17,12,15,22,8,26,27,4,19,23,7,30,20,12,20,15,26,20,4,29,6,22,12,7,8,5,29,14,12
20190301,002138.SZ,0.01706865254204047,23,24,20,20,13,19,20,7,15,16,20,29,5,13,12,24,12,8,20,7,1,4,23,4,26,12,5,30,17,12
20190301,002139.SZ,-0.002993303962592032,4,25,4,23,4,18,26,27,4,4,8,15,4,13,4,8,17,2,5,7,7,6,11,28,26,12,5,0,1,12
20190301,002142.SZ,0.05214933530553034,30,1,21,29,21,19,18,14,15,17,13,29,30,14,12,20,12,29,19,7,24,4,22,4,27,7,5,2,16,12
20190301,002143.SZ,0.03195906055148979,9,24,9,8,18,19,8,21,15,17,1,29,4,1,30,15,22,9,1,14,12,2,2,5,9,22,20,0,14,22
20190301,002145.SZ,0.0009422484287581283,4,17,16,15,18,18,26,21,4,19,20,16,4,13,4,15,15,29,20,7,24,6,22,4,26,12,3,30,1,11
20190301,002146.SZ,0.024600293676791264,24,19,16,8,13,18,20,21,30,16,20,16,5,13,12,24,15,8,20,7,1,4,22,4,7,7,1,30,1,12
20190301,002151.SZ,-0.0070395134947071605,4,17,16,15,18,18,26,21,4,19,20,16,4,13,4,15,15,29,20,25,24,6,5,4,26,12,5,30,1,18
20190301,002152.SZ,0.04408678673808751,23,19,9,8,13,19,16,28,15,17,13,29,30,14,12,20,15,26,17,7,29,6,22,4,7,8,5,29,1,12
20190301,002153.SZ,0.08820032629245315,8,28,11,19,15,20,18,16,14,1,11,18,19,6,13,9,23,8,15,7,1,6,29,6,27,27,5,4,16,12
20190301,002155.SZ,0.0009511259354622586,24,24,20,20,13,18,8,7,4,17,20,16,12,20,12,15,15,29,20,7,24,6,22,4,7,12,5,30,17,12
20190301,002156.SZ,-0.005823257033826803,4,25,4,23,4,18,26,27,4,4,20,8,4,13,4,8,17,8,5,7,7,6,11,28,26,12,5,0,1,12
20190301,002157.SZ,0.05745010391168898,22,1,21,18,21,19,18,18,15,16,1,29,5,1,6,9,3,15,1,12,1,13,18,29,15,12,29,0,5,11
20190301,002158.SZ,0.0638626643855793,30,1,21,29,21,20,18,18,14,1,15,1,1,6,1,9,12,8,14,7,1,6,29,4,14,10,5,28,16,12
20190301,002167.SZ,0.01680164519145098,4,24,4,8,18,18,8,21,4,6,20,16,4,13,4,24,15,8,20,7,24,4,5,4,1,12,5,30,1,12
20190301,002168.SZ,0.01764602793473488,24,24,9,8,18,18,20,21,30,16,20,16,5,13,4,24,15,8,20,7,1,4,22,4,26,22,1,30,1,11
20190301,002171.SZ,0.011298181908525426,29,17,16,15,13,18,26,7,18,19,23,16,5,20,12,9,12,8,20,7,1,6,22,4,7,2,5,28,16,12
20190301,002174.SZ,0.007357367855686663,4,17,16,15,22,18,26,27,30,19,8,13,5,20,4,24,15,8,20,9,1,6,5,5,26,12,5,30,14,12
20190301,002176.SZ,0.025500547137328466,4,9,16,8,27,18,8,21,4,17,8,16,4,20,15,25,15,9,20,7,4,6,23,5,15,13,5,28,14,12
20190301,002178.SZ,0.01655587487819996,4,24,4,8,18,18,20,21,30,16,20,16,5,13,4,9,17,8,20,9,1,4,11,4,26,12,5,18,1,12
20190301,002179.SZ,0.04790477335791311,30,1,21,29,21,19,18,18,15,16,13,29,5,14,12,24,12,8,14,7,1,6,22,5,27,2,5,4,16,12
20190301,002180.SZ,-0.04403377284189409,19,21,19,17,20,11,15,27,16,8,20,8,23,20,4,8,24,7,20,25,7,6,24,12,9,12,5,30,14,12
20190301,002183.SZ,-0.022579673385411073,19,4,19,4,4,30,26,27,16,4,20,8,4,20,4,15,24,29,20,9,24,6,22,5,26,22,5,0,14,12
20190301,002185.SZ,0.009823804321757598,4,17,16,15,27,18,26,21,4,19,8,15,4,13,15,25,3,2,20,14,26,6,18,4,15,12,5,0,1,12
20190301,002190.SZ,0.037183282198234885,4,24,16,24,13,18,20,21,30,16,20,16,5,13,12,27,22,8,20,7,1,6,29,4,7,26,5,18,1,18
20190301,002191.SZ,0.045599511629801304,23,19,9,8,13,19,16,21,15,16,23,29,5,6,12,24,15,8,17,7,1,6,23,10,7,2,5,30,14,12
20190301,002192.SZ,0.055085737030609455,30,1,21,29,21,20,18,18,14,29,15,29,1,6,4,9,12,15,14,13,1,13,1,30,26,27,5,4,3,12
20190301,002195.SZ,0.07339797776727686,22,1,21,30,21,20,18,18,15,29,6,29,5,6,12,24,15,8,1,7,1,6,29,5,7,27,5,0,1,12
20190301,002202.SZ,-0.025291834576754657,7,30,28,17,20,30,24,29,16,24,10,15,23,4,30,25,24,9,4,25,4,17,10,5,9,12,5,28,1,22
20190301,002203.SZ,0.013252480835983469,29,17,16,15,22,18,26,27,4,19,23,7,30,20,12,20,15,26,20,25,13,4,22,12,7,7,5,29,14,12
20190301,002204.SZ,0.018327787279373533,24,24,16,24,18,18,20,21,30,16,20,16,5,13,4,27,17,8,20,7,14,4,29,4,26,10,5,0,1,18
20190301,002206.SZ,-0.03265539975910038,19,23,19,17,20,11,24,29,9,24,10,8,23,20,11,15,24,29,20,25,24,8,22,12,9,12,5,30,14,4
20190301,002210.SZ,0.03598132310407347,1,1,21,1,21,19,1,18,15,17,1,29,4,1,10,25,13,2,15,14,5,3,18,8,15,22,5,4,23,12
20190301,002212.SZ,0.08160283283556519,8,20,11,19,15,10,18,15,14,14,17,1,19,6,1,27,23,8,1,15,1,3,29,8,26,27,1,1,23,11
20190301,002215.SZ,0.001622751787572312,4,4,28,4,4,30,26,27,4,4,8,13,4,20,4,15,17,9,20,25,12,6,24,5,1,12,5,30,14,12
20190301,002217.SZ,-0.03810548168686793,2,2,15,22,20,11,2,11,13,24,14,2,2,15,30,25,0,2,11,26,15,13,18,28,12,12,16,0,19,22
20190301,002221.SZ,0.011720228370385494,12,4,12,4,4,8,26,27,9,4,23,7,30,20,12,20,25,26,20,25,13,4,22,12,9,7,5,29,14,12
20190301,002222.SZ,0.003574825558236829,24,25,4,23,4,18,26,27,4,4,20,8,12,20,4,15,15,29,20,25,24,6,22,5,1,12,5,30,14,12
20190301,002223.SZ,0.04820338722488684,23,1,20,18,21,19,20,18,15,16,15,29,5,6,12,24,22,8,1,7,1,6,23,4,27,2,5,4,16,12
20190301,002226.SZ,0.014376860034452668,4,24,20,8,18,18,20,21,30,16,8,16,5,20,4,24,17,8,20,7,1,6,15,4,26,22,5,30,14,3
20190301,002230.SZ,0.031613608795765226,4,9,9,8,27,18,8,21,4,17,8,16,4,13,30,25,22,9,20,14,4,2,23,10,9,12,5,0,1,22
20190301,002233.SZ,-0.0004342441864503056,4,17,16,20,18,18,26,7,30,19,20,16,5,13,4,24,12,8,20,7,1,4,22,4,26,12,5,30,17,12
20190301,002236.SZ,-0.0013932679906249802,7,17,28,15,22,14,26,27,4,19,8,15,4,13,15,25,3,2,30,7,26,4,18,28,15,12,5,13,1,12
20190301,002237.SZ,-0.004470689504436418,4,17,16,15,18,18,26,21,4,19,20,8,4,13,4,15,15,29,20,7,24,6,5,4,26,12,5,30,1,12
20190301,002239.SZ,-0.04052940270305411,7,2,28,22,20,11,2,2,13,24,2,15,13,17,30,25,10,2,30,14,26,13,18,0,9,12,5,0,14,0
20190301,002240.SZ,-0.003556422258025046,7,30,28,15,22,11,9,27,16,19,8,15,4,20,15,25,24,9,20,27,4,6,23,4,15,12,5,28,14,12
20190301,002241.SZ,-0.019773935174155915,19,4,19,4,4,30,26,27,4,4,20,8,12,13,4,15,15,7,20,7,24,4,23,4,26,22,3,0,1,11
20190301,002242.SZ,0.0533756020329985,23,19,9,8,21,19,16,14,15,17,13,29,30,14,12,20,22,26,17,25,29,6,23,5,7,2,5,29,14,12
20190301,002244.SZ,0.0059830972410384485,4,17,16,15,22,18,26,27,4,19,20,8,4,20,12,15,15,29,20,7,24,6,5,10,7,22,20,30,14,11
20190301,002245.SZ,-0.006242890387347911,24,4,4,4,4,11,26,27,4,4,20,8,12,20,4,15,15,7,20,7,24,6,22,5,26,12,5,0,14,12
20190301,002246.SZ,-0.0003488811159433659,12,4,12,4,4,8,26,27,9,4,20,8,4,20,12,15,15,29,20,27,24,4,22,5,1,2,5,30,14,12
20190301,002247.SZ,0.027097729010731753,4,24,16,8,18,18,20,21,30,16,8,16,5,20,15,24,17,8,20,7,1,6,1,5,15,10,5,0,14,12
20190301,002249.SZ,0.03376867103165232,9,24,9,8,18,9,20,21,8,16,20,29,5,20,4,24,15,8,1,7,1,6,5,5,26,12,28,0,14,11
20190301,002250.SZ,0.05130251532322791,30,1,21,29,21,19,18,18,15,16,15,29,5,6,12,24,16,8,1,7,1,4,22,4,27,7,3,4,16,11
20190301,002251.SZ,0.018711442606303922,4,19,16,8,13,18,8,21,4,17,20,16,4,13,12,15,15,29,20,7,24,6,5,4,7,2,3,30,1,13
20190301,002252.SZ,0.02011135979076522,4,17,16,20,27,18,26,21,18,19,8,16,5,13,10,19,12,11,7,15,14,3,21,8,6,10,27,19,15,12
20190301,002254.SZ,0.013798594920088964,12,4,12,4,4,8,26,27,9,4,23,7,21,20,12,4,25,26,20,4,13,6,22,12,1,8,1,29,14,12
20190301,002256.SZ,-0.02125637538457525,15,30,15,17,20,30,15,29,16,24,10,15,23,17,15,25,24,9,20,25,4,6,5,10,1,5,5,9,14,12
20190301,002258.SZ,-0.07006078258486877,2,21,15,22,20,30,15,29,16,21,10,15,24,17,30,8,24,23,5,25,7,13,15,28,9,22,5,9,14,5
20190301,002261.SZ,0.056462940964151144,23,1,20,18,21,19,20,18,15,16,6,29,5,6,4,9,3,8,1,7,1,4,1,5,15,27,5,1,5,12
20190301,002262.SZ,-0.020351525505845087,7,30,28,15,22,30,15,27,13,19,8,15,23,13,15,25,9,10,20,25,7,4,15,4,15,5,5,9,1,12
20190301,002266.SZ,0.04985343314455783,23,19,20,20,21,19,16,14,15,17,13,29,30,14,12,24,12,8,19,9,29,6,23,4,14,29,5,2,16,12
20190301,002267.SZ,0.0653290855166204,30,1,21,29,21,20,18,14,15,1,15,29,5,6,12,24,12,8,19,7,1,4,23,4,14,7,5,9,16,12
20190301,002268.SZ,0.0046013497730212115,12,17,12,15,22,8,9,27,9,19,8,13,4,13,12,20,25,9,20,25,4,6,22,4,7,2,5,28,1,12
20190301,002269.SZ,0.05667171146873651,9,19,9,8,21,9,16,14,8,6,13,29,30,14,12,20,15,26,17,4,13,4,5,10,7,2,5,29,14,12
20190301,002271.SZ,-0.005912569764966205,4,17,16,15,22,18,26,27,4,19,8,15,4,13,30,25,3,23,30,25,26,12,18,28,9,5,5,11,1,22
20190301,002273.SZ,-0.020326791983294217,15,2,15,17,20,14,2,29,13,24,10,15,23,17,15,25,9,2,20,14,26,6,18,10,26,5,5,0,14,12
20190301,002275.SZ,0.01964025617624574,23,19,20,20,13,19,8,7,15,17,20,29,30,14,12,20,15,29,1,7,24,6,5,4,7,7,5,2,16,12
20190301,002276.SZ,0.05410385499440445,1,1,21,1,21,1,1,18,15,1,13,29,4,14,12,15,22,9,1,27,12,6,22,10,7,2,5,30,14,12
20190301,002277.SZ,0.011489038522946419,24,19,16,8,13,18,8,21,4,17,20,16,12,20,12,15,15,29,20,7,24,4,5,4,7,7,5,30,14,12
20190301,002279.SZ,0.016952278139764156,4,24,9,8,18,18,8,21,4,6,8,16,4,20,4,15,17,9,20,7,12,6,24,5,1,12,5,30,14,12
20190301,002280.SZ,-0.03945341761785893,7,21,28,17,20,30,15,29,16,24,10,15,23,17,4,8,24,2,5,14,7,6,11,28,9,12,5,0,14,12
20190301,002281.SZ,0.03162157648825695,4,19,16,8,13,18,8,21,4,17,8,16,4,20,12,25,15,9,20,7,4,6,23,10,7,2,5,28,14,12
20190301,002283.SZ,-0.013211602681733763,12,23,12,17,20,8,24,27,9,24,20,8,23,20,12,15,25,29,20,25,24,6,22,10,1,7,5,9,14,12
20190301,002284.SZ,0.04568431025239162,9,19,9,8,21,9,8,18,8,6,13,29,4,14,12,15,15,29,1,7,24,6,22,10,1,2,5,30,14,12
20190301,002285.SZ,0.0609211578554799,22,1,1,18,21,1,18,18,15,1,13,29,4,14,12,15,15,9,1,7,12,6,22,4,7,22,3,30,1,11
20190301,002287.SZ,0.011399140068273448,4,24,4,8,18,18,8,21,4,6,20,16,4,13,4,15,15,29,20,25,24,6,5,10,1,22,5,9,1,12
20190301,002292.SZ,0.0062477088218595225,23,24,9,8,18,19,8,21,15,17,1,29,4,1,4,8,17,7,1,9,7,6,11,5,26,12,5,15,5,12
20190301,002293.SZ,-0.017501460620623334,19,4,19,4,4,30,26,27,4,4,20,8,4,20,4,15,15,7,20,25,24,4,5,5,9,22,5,30,14,12
20190301,002294.SZ,-0.005987480084299751,7,30,28,4,4,30,9,27,16,4,8,15,4,13,15,25,24,9,20,25,4,4,5,4,9,5,5,9,1,12
20190301,002298.SZ,0.05046737966049964,29,19,9,8,13,18,16,28,30,16,23,16,5,20,12,24,22,8,20,7,1,6,23,10,18,2,5,29,14,12
20190301,002299.SZ,0.07928295864106344,30,28,11,13,15,10,29,15,14,14,11,1,26,6,1,30,23,8,25,15,1,3,18,8,6,12,2,4,29,12
20190301,002301.SZ,0.06857424554417045,9,1,9,18,21,9,20,18,8,16,6,29,5,6,4,24,15,8,1,7,8,6,29,5,1,10,20,30,14,12
20190301,002302.SZ,0.03511614184496258,4,9,9,8,27,18,20,21,30,16,8,16,5,13,15,24,3,8,30,7,1,6,18,29,15,12,5,0,1,12
20190301,002303.SZ,0.05407971410033651,9,1,9,18,21,19,20,18,15,16,6,29,5,6,12,24,22,8,1,7,1,6,22,4,7,22,5,9,1,12
20190301,002304.SZ,-0.011964289826964764,12,30,12,17,20,8,9,29,9,8,10,15,23,17,30,20,9,9,4,25,4,8,7,4,9,2,17,28,19,5
20190301,002305.SZ,0.06473131373972588,22,1,1,18,21,20,18,18,14,1,6,1,1,6,1,24,22,8,1,7,1,6,15,4,26,22,5,9,1,12
20190301,002307.SZ,0.030459801187159345,23,19,20,20,13,19,16,7,15,17,23,29,30,13,12,24,22,8,20,7,13,4,22,4,7,7,5,29,16,12
20190301,002308.SZ,-0.009395159478887347,7,2,28,4,4,14,2,27,13,4,8,15,13,20,4,25,9,2,30,14,26,13,18,28,9,12,5,0,14,12
20190301,002309.SZ,0.012552237531646747,23,24,20,20,18,18,20,7,30,16,8,29,5,13,4,9,17,8,20,7,1,6,29,4,26,27,5,0,17,12
20190301,002310.SZ,0.0033783252561759586,4,17,16,15,22,18,26,27,4,19,8,15,4,13,30,25,3,2,4,14,26,2,18,4,9,5,5,0,1,22
20190301,002311.SZ,0.004501604810639445,12,17,12,15,22,8,26,27,9,19,23,7,30,20,12,20,15,29,20,25,24,6,5,5,7,7,5,30,14,12
20190301,002313.SZ,0.0014597428417460344,4,24,16,8,18,18,8,21,4,17,8,16,4,13,4,8,17,23,20,25,7,6,24,4,9,12,5,30,1,12
20190301,002314.SZ,0.05543706574205502,9,1,9,18,21,19,20,18,15,16,6,29,5,6,12,24,22,8,1,7,1,6,22,4,26,12,3,30,1,11
