date,code,layer2_l2_y_l_r_pred,layer2_l2_y_l_r_tree0_leaf,layer2_l2_y_l_r_tree1_leaf,layer2_l2_y_l_r_tree2_leaf,layer2_l2_y_l_r_tree3_leaf,layer2_l2_y_l_r_tree4_leaf,layer2_l2_y_l_r_tree5_leaf,layer2_l2_y_l_r_tree6_leaf,layer2_l2_y_l_r_tree7_leaf,layer2_l2_y_l_r_tree8_leaf,layer2_l2_y_l_r_tree9_leaf,layer2_l2_y_l_r_tree10_leaf,layer2_l2_y_l_r_tree11_leaf,layer2_l2_y_l_r_tree12_leaf,layer2_l2_y_l_r_tree13_leaf,layer2_l2_y_l_r_tree14_leaf,layer2_l2_y_l_r_tree15_leaf,layer2_l2_y_l_r_tree16_leaf,layer2_l2_y_l_r_tree17_leaf,layer2_l2_y_l_r_tree18_leaf,layer2_l2_y_l_r_tree19_leaf,layer2_l2_y_l_r_tree20_leaf,layer2_l2_y_l_r_tree21_leaf,layer2_l2_y_l_r_tree22_leaf,layer2_l2_y_l_r_tree23_leaf,layer2_l2_y_l_r_tree24_leaf,layer2_l2_y_l_r_tree25_leaf,layer2_l2_y_l_r_tree26_leaf,layer2_l2_y_l_r_tree27_leaf,layer2_l2_y_l_r_tree28_leaf,layer2_l2_y_l_r_tree29_leaf
20190221,600536.SH,-0.029164071978994063,13,18,4,4,10,4,2,8,2,9,2,14,2,18,8,6,10,13,18,27,13,1,8,1,15,0,6,24,2,29
20190221,600545.SH,0.008819180951853332,19,10,17,19,7,16,8,8,17,26,6,18,13,29,8,7,5,18,6,11,7,20,8,2,22,16,10,16,2,2
20190221,600547.SH,-0.033787467283275696,14,28,22,19,10,16,10,8,17,22,10,16,8,30,25,8,23,18,26,2,12,30,8,2,26,23,3,6,2,2
20190221,600548.SH,0.028610633390966717,19,4,17,19,4,24,4,21,17,9,6,18,13,18,8,21,15,18,22,11,4,12,8,28,26,16,11,16,2,16
20190221,600549.SH,0.0007775190057760103,14,10,17,19,7,16,8,8,17,26,6,17,8,29,8,8,15,13,22,17,12,20,8,2,14,16,11,6,2,2
20190221,600557.SH,0.002344847957460968,14,10,17,19,7,16,8,8,17,26,6,17,8,29,8,8,15,13,22,17,12,12,27,2,26,16,11,6,2,2
20190221,600559.SH,-0.07603089982178762,2,2,2,8,2,18,22,5,22,25,24,11,2,17,25,14,14,30,26,2,12,2,27,2,9,2,3,2,15,2
20190221,600562.SH,-0.00030330255858352636,14,10,9,30,7,16,8,8,17,25,6,17,8,18,25,8,15,11,22,17,4,12,29,28,14,23,11,6,15,29
20190221,600563.SH,0.010469448327547249,14,10,17,19,7,16,8,8,17,26,6,17,8,29,8,21,15,19,22,17,12,30,8,2,26,16,11,16,15,2
20190221,600565.SH,0.01699848770429901,19,10,17,19,7,16,4,8,17,26,6,15,13,29,8,14,15,19,22,10,12,12,8,2,26,14,11,2,15,2
20190221,600566.SH,-0.011498497842165951,14,10,9,30,7,18,8,16,7,25,6,16,8,29,25,8,15,11,22,17,4,30,8,28,26,23,11,6,9,2
20190221,600567.SH,0.01836117745723637,19,10,17,19,4,16,4,8,17,9,6,15,13,29,8,14,15,19,22,10,4,12,8,5,26,2,11,2,2,29
20190221,600570.SH,-0.04757349504428763,13,2,11,17,2,2,2,16,13,21,2,11,2,18,25,6,10,11,18,2,13,1,8,1,15,22,6,2,21,6
20190221,600572.SH,-0.005515178243442025,14,10,9,30,7,18,8,8,7,25,6,18,8,29,25,21,5,11,6,11,7,20,8,2,22,16,10,16,2,2
20190221,600577.SH,0.008772864796006564,14,10,17,19,7,16,8,8,17,26,6,18,8,29,8,21,5,18,6,11,7,20,8,2,22,16,11,16,15,2
20190221,600578.SH,0.020086212564216853,19,4,17,19,4,24,4,21,8,26,6,18,13,29,8,21,5,18,6,11,7,20,8,2,22,16,10,16,2,2
20190221,600580.SH,0.016420784977937194,19,10,17,19,7,16,8,8,17,9,6,15,13,18,8,14,15,19,22,10,4,12,8,5,26,2,11,2,2,29
20190221,600582.SH,-0.011285280850011719,14,10,9,19,7,16,8,8,17,22,6,17,8,29,8,8,5,13,6,17,12,20,8,2,25,2,10,6,2,2
20190221,600583.SH,0.011232569054692582,14,10,17,19,7,16,8,8,17,26,6,18,8,29,8,21,15,19,22,17,12,12,8,2,26,16,11,16,2,2
20190221,600584.SH,-0.01623235142436194,4,18,18,4,4,4,4,15,2,9,2,14,13,18,8,6,10,13,18,27,13,1,8,1,15,22,3,24,21,17
20190221,600585.SH,-0.01661756695472839,14,10,9,30,7,18,8,15,7,25,6,17,8,19,25,8,15,11,22,17,12,30,8,2,14,23,11,6,2,13
20190221,600587.SH,0.00345201775014231,19,10,17,19,7,16,8,8,17,22,6,17,13,29,8,8,15,13,22,17,12,12,8,2,26,23,11,6,2,2
20190221,600588.SH,-0.005775853019929349,14,10,9,30,7,16,8,15,17,25,6,14,8,19,25,6,18,11,18,10,4,12,8,5,26,23,11,2,2,29
20190221,600594.SH,0.03821696579601515,9,30,24,9,4,24,9,21,8,9,14,15,13,4,8,14,15,13,22,10,4,12,8,5,26,14,11,2,2,29
20190221,600596.SH,-0.06963587478028348,26,14,2,8,20,18,22,5,22,25,24,11,24,17,25,14,14,30,26,27,12,20,8,2,14,23,6,2,9,2
20190221,600597.SH,0.023626430783677186,19,4,17,19,4,24,4,21,8,9,6,14,13,18,8,6,18,19,18,17,4,1,8,28,14,16,11,6,2,29
20190221,600598.SH,0.00021039916282156738,14,10,9,30,7,16,8,8,7,25,6,15,8,29,25,14,15,11,22,10,4,12,8,5,26,23,11,2,2,29
20190221,600600.SH,-0.013060331329092373,14,10,9,30,7,18,8,16,7,25,6,17,8,29,25,8,15,30,22,17,30,12,29,2,26,2,11,6,2,2
20190221,600606.SH,0.009703744817066345,14,10,9,19,7,16,8,8,17,9,6,18,8,18,25,21,15,18,22,17,4,12,8,28,26,16,11,16,2,29
20190221,600611.SH,0.0022168759514721295,14,10,9,30,7,16,8,8,7,25,6,18,8,29,25,21,15,11,22,11,7,12,8,2,26,16,11,16,2,2
20190221,600612.SH,0.011628180304863168,19,10,17,19,7,16,8,8,17,26,6,17,13,29,8,21,15,18,22,17,12,12,8,2,26,16,11,16,2,2
20190221,600614.SH,0.03225742879504461,18,9,24,9,9,23,29,9,11,9,13,12,13,4,8,6,10,19,18,19,14,1,8,1,18,22,14,24,21,6
20190221,600622.SH,-0.02515992057939162,4,7,4,4,4,4,4,8,16,9,2,14,13,18,8,6,10,13,18,27,13,1,8,1,15,22,6,24,2,29
20190221,600623.SH,-0.05010365363746745,26,14,22,30,17,18,10,16,7,25,10,11,8,30,17,14,23,11,26,10,12,20,8,2,9,2,10,2,2,2
20190221,600626.SH,-0.002849694716512307,14,10,9,30,7,16,8,8,17,25,6,15,8,29,17,14,15,11,22,10,12,12,8,2,26,2,11,2,15,2
20190221,600633.SH,0.020887382553952852,19,10,17,19,4,16,4,8,17,9,6,14,13,18,8,6,18,13,18,11,4,1,8,28,15,16,11,16,2,29
20190221,600635.SH,0.011132128010781906,9,30,24,9,4,25,4,24,8,9,13,14,13,4,8,6,10,13,18,27,13,1,29,1,15,22,3,2,7,29
20190221,600637.SH,0.00558646573191561,14,10,17,19,7,16,8,8,17,4,6,15,8,29,8,14,15,19,22,10,12,12,8,2,26,2,11,2,2,2
20190221,600641.SH,-0.03510183212195425,14,28,9,30,17,18,10,16,7,25,10,16,8,29,25,14,23,11,26,10,12,20,8,2,26,2,11,2,15,2
20190221,600642.SH,0.010370769979922194,19,10,17,19,7,16,8,8,17,26,6,18,13,29,8,21,5,18,6,11,7,20,8,2,22,16,10,16,2,2
20190221,600643.SH,-0.003642040604630869,4,4,4,9,4,25,4,24,8,9,13,14,13,18,8,6,10,13,18,27,13,7,8,1,10,0,6,2,21,29
20190221,600648.SH,0.02909374145945356,19,4,17,9,4,24,4,21,8,9,6,18,13,18,8,21,15,13,22,11,4,11,8,28,14,16,11,16,2,29
20190221,600655.SH,-0.004526689132382637,14,10,9,30,7,16,8,8,7,25,6,15,8,29,25,14,15,11,22,10,12,12,8,2,26,2,11,2,2,2
20190221,600657.SH,0.008801042901044127,19,10,17,19,7,16,8,8,17,26,6,17,13,29,8,8,15,19,22,17,12,12,8,2,26,16,11,6,2,2
20190221,600660.SH,-0.009456942984548754,14,10,9,30,7,18,8,16,7,25,6,17,8,29,25,21,15,11,22,17,12,20,27,2,25,16,11,16,15,2
20190221,600661.SH,-0.03368211056403313,14,28,9,30,17,18,10,16,7,25,10,16,8,29,25,14,23,11,26,10,12,12,8,2,26,2,11,2,15,2
20190221,600663.SH,0.024428143852445548,19,4,17,9,4,29,4,21,8,9,6,15,13,18,8,6,18,13,18,10,4,12,8,5,26,23,11,2,2,29
20190221,600664.SH,0.0268080352793709,19,4,17,19,4,24,4,21,4,26,6,18,4,29,8,21,15,19,22,11,7,12,2,2,26,16,11,16,15,2
20190221,600667.SH,0.01564552509574851,19,10,17,19,7,16,4,8,17,9,6,14,13,18,8,6,18,19,18,17,4,17,8,28,26,23,11,6,9,29
20190221,600668.SH,0.006591552823545597,14,10,17,19,7,16,8,8,17,9,6,17,8,29,8,21,15,13,22,17,12,30,8,2,14,16,11,16,2,2
20190221,600673.SH,-0.01918654575697096,26,14,9,30,7,18,8,16,7,25,6,11,8,29,25,8,15,11,22,17,12,20,8,2,26,16,11,6,15,2
20190221,600674.SH,0.006934451311639455,14,10,17,19,7,16,8,8,17,26,6,18,8,29,8,21,5,18,6,11,7,20,8,2,22,16,11,16,2,2
20190221,600681.SH,0.006327295918745448,14,10,17,19,7,16,8,8,17,9,6,17,8,18,8,8,15,13,22,17,4,30,8,28,26,2,11,6,15,29
20190221,600682.SH,0.01670841919793816,19,10,17,19,7,16,8,8,17,9,6,14,13,18,8,6,18,13,18,10,18,30,8,5,26,23,11,2,7,29
20190221,600684.SH,-0.019595203172896054,4,18,4,4,10,4,2,8,2,4,2,4,4,2,2,9,19,19,23,27,12,5,27,2,10,22,6,2,17,2
20190221,600685.SH,0.019348330812718476,19,10,17,19,4,16,4,8,17,9,6,14,13,18,8,6,18,19,18,10,4,1,8,5,15,23,11,2,2,29
20190221,600687.SH,0.0265876728414869,17,30,24,9,4,23,14,24,8,9,11,10,13,4,8,25,20,13,23,28,14,5,8,6,10,22,6,2,20,6
20190221,600688.SH,-0.023480812125911996,26,14,9,8,7,18,8,16,7,25,6,11,8,29,25,7,14,30,6,11,7,20,8,2,22,16,10,16,9,2
20190221,600690.SH,-0.0009485863168475449,14,10,9,19,7,16,8,8,17,26,6,17,8,29,25,8,15,19,22,17,12,30,8,2,26,2,11,6,2,2
20190221,600693.SH,-0.005482009256409823,14,10,9,30,7,18,8,16,7,25,6,18,8,29,25,21,5,11,6,11,7,20,8,2,22,16,11,16,15,2
20190221,600694.SH,0.0030837794709130647,14,10,9,30,7,16,8,8,17,25,6,18,8,29,25,21,15,11,22,11,7,11,8,2,14,16,11,16,15,2
20190221,600699.SH,-0.012705428945788008,26,14,9,30,7,18,8,16,7,25,6,11,8,18,25,21,15,11,22,17,4,20,8,28,25,16,11,16,15,29
20190221,600702.SH,-0.06295288388838337,2,2,2,8,2,18,18,16,2,25,2,11,2,17,25,14,14,30,2,2,13,7,8,1,0,0,6,2,2,17
20190221,600703.SH,-0.023162422487755588,4,18,4,4,10,4,18,15,2,9,2,14,13,18,8,6,10,13,18,27,13,1,8,1,29,22,3,24,7,29
20190221,600705.SH,0.01945893352508471,19,10,17,19,7,16,8,8,17,9,6,14,13,18,8,6,18,13,18,10,4,1,8,5,15,23,11,24,2,16
20190221,600708.SH,0.03697889660876759,9,30,24,9,4,24,4,21,8,9,14,15,13,4,8,14,15,13,22,10,4,12,8,5,26,14,11,2,2,29
20190221,600711.SH,-0.041063068616671645,26,2,2,8,2,18,18,16,7,6,2,11,8,17,25,14,14,30,26,28,4,12,29,1,26,23,6,2,2,29
20190221,600717.SH,0.029866302433698047,19,4,17,9,4,24,4,21,8,9,14,18,13,18,8,21,15,18,22,11,4,11,8,28,14,16,11,16,2,29
20190221,600720.SH,0.038917764047328066,9,30,24,9,4,24,4,21,8,9,13,14,13,18,8,6,18,19,18,11,4,1,8,28,29,16,11,16,2,29
20190221,600728.SH,-0.06074387257232948,24,2,22,17,2,30,2,16,13,21,2,11,2,30,25,12,19,30,2,2,12,7,27,2,16,0,6,2,9,2
20190221,600729.SH,-0.013398720179462295,14,10,9,30,7,18,8,16,7,25,6,17,8,29,25,8,15,11,22,17,12,12,8,2,26,2,11,6,2,2
20190221,600737.SH,0.02233263626336057,19,10,17,19,7,16,8,8,17,9,6,18,13,18,8,21,15,19,22,11,4,12,8,28,26,16,11,16,2,16
20190221,600739.SH,0.008550085294646357,14,10,17,19,7,16,8,8,17,9,6,17,8,18,8,8,15,13,22,17,4,12,8,28,26,23,11,6,15,29
20190221,600741.SH,-0.0028965426560144756,14,10,9,30,7,18,8,8,7,25,6,18,8,29,25,21,15,11,22,17,12,30,8,2,14,16,11,16,15,2
20190221,600742.SH,0.009349835736400608,4,4,4,19,4,28,4,4,17,9,6,16,13,18,8,8,15,13,22,17,4,30,8,28,14,23,11,6,2,29
20190221,600748.SH,-0.009110855868511982,14,28,4,19,10,16,10,8,17,9,10,16,8,18,8,14,23,18,26,10,4,12,8,1,26,23,11,2,9,16
20190221,600750.SH,-0.018447248024315504,26,14,9,30,7,18,8,16,7,25,6,11,8,29,25,7,5,11,6,11,7,20,29,2,22,16,10,5,2,2
20190221,600754.SH,-0.046035813131166003,26,14,11,30,17,18,10,16,7,25,10,11,8,30,25,14,23,11,26,2,12,20,27,2,26,23,3,2,15,2
20190221,600755.SH,0.027309730309911386,19,4,17,19,4,24,4,21,8,9,6,18,13,29,8,21,15,19,22,11,4,11,8,28,14,16,11,16,2,29
20190221,600756.SH,-0.00465529924698242,4,28,4,19,10,16,10,8,17,9,10,16,13,18,8,14,23,19,26,10,4,12,8,5,26,23,11,2,9,29
20190221,600757.SH,-0.006877023003905704,14,10,9,30,7,18,8,16,7,25,6,17,8,29,25,21,15,11,22,17,12,12,8,2,26,16,11,16,2,2
20190221,600760.SH,-0.002374588090522657,14,10,9,30,7,18,8,8,7,25,6,14,8,18,25,6,18,11,18,10,4,1,8,5,15,23,11,2,2,29
20190221,600763.SH,-0.004018094795116116,14,10,9,30,7,18,8,16,7,25,6,15,8,18,25,14,15,11,22,10,4,12,8,5,26,23,11,2,2,17
20190221,600765.SH,0.0064868951482700285,4,4,4,19,4,28,4,4,17,9,10,16,13,18,8,14,23,18,26,10,4,12,8,5,26,23,11,2,15,29
20190221,600775.SH,-0.04991070970780823,13,2,2,17,2,2,2,16,13,2,2,2,22,18,4,17,10,24,18,28,14,1,15,1,15,0,20,24,2,6
20190221,600777.SH,0.012156314725627455,19,10,17,19,4,16,4,8,17,9,6,17,13,18,8,6,18,13,18,17,4,12,8,28,26,23,11,6,2,29
20190221,600779.SH,-0.1289049381745985,15,12,14,17,20,6,22,5,22,2,5,2,24,17,16,12,14,5,10,2,9,7,7,14,0,0,6,29,17,6
20190221,600781.SH,0.014387498563292606,4,4,4,9,4,28,4,4,8,4,6,15,13,29,8,14,15,13,22,10,12,12,8,2,26,23,11,2,2,2
20190221,600782.SH,0.014725134139247937,19,10,17,19,4,16,4,8,17,9,6,17,13,18,8,8,15,19,22,17,4,30,8,28,26,16,11,6,2,29
20190221,600787.SH,0.024632359080317367,19,4,17,9,4,24,4,21,8,9,14,17,13,18,8,8,15,13,22,17,4,12,8,28,26,16,11,6,2,29
20190221,600795.SH,0.009955434000479331,14,10,17,19,7,16,8,8,17,26,6,18,8,29,8,21,15,18,22,11,7,20,8,2,26,16,11,16,2,2
20190221,600801.SH,0.016992988824710422,19,21,17,28,25,24,21,21,8,9,14,17,28,18,8,8,15,13,22,17,4,30,8,28,26,2,11,6,2,29
20190221,600803.SH,-0.010740805025663661,14,10,9,30,7,16,8,8,7,25,2,21,8,29,25,14,23,11,26,4,12,20,8,2,26,2,11,2,15,2
20190221,600804.SH,-0.04646504295094164,24,2,22,17,2,30,2,16,13,21,2,11,2,30,22,12,20,5,23,27,9,7,27,14,0,0,6,2,17,6
20190221,600808.SH,0.017222659339352308,9,21,30,28,25,28,21,21,8,9,14,15,28,14,8,14,5,13,6,10,4,20,8,5,9,2,10,2,2,29
20190221,600809.SH,-0.11612481046559033,15,12,14,17,20,6,22,5,22,21,24,11,24,17,14,12,14,11,23,2,12,7,27,2,0,0,6,2,17,2
20190221,600811.SH,0.002025674872024409,14,10,9,30,7,16,8,8,17,25,6,18,8,29,25,21,15,11,22,11,7,20,8,2,26,16,11,16,2,2
20190221,600814.SH,0.02597595456746323,19,10,17,19,4,16,4,8,17,9,6,18,13,18,8,21,15,19,22,11,4,12,8,28,26,16,11,16,15,29
20190221,600816.SH,-0.04050038847406522,13,2,11,17,2,2,2,16,2,2,2,2,2,2,4,9,20,24,10,27,12,5,12,2,10,22,6,0,2,6
20190221,600820.SH,0.019202720890199615,19,10,17,19,7,16,8,8,17,9,6,15,13,29,8,21,15,19,22,10,12,12,8,2,26,14,11,16,2,2
20190221,600823.SH,0.010155645058296466,14,10,9,19,7,16,8,8,17,26,6,18,8,29,25,21,15,18,22,11,7,12,8,2,26,16,11,16,15,2
20190221,600826.SH,-0.038912207154538726,26,14,22,30,2,18,18,16,7,25,2,11,8,30,25,14,23,11,26,2,12,12,27,2,26,2,6,2,15,2
20190221,600828.SH,0.01179384748484644,14,10,17,19,7,16,8,8,17,26,6,18,8,29,8,21,15,18,22,11,7,20,8,2,26,16,11,16,15,2
20190221,600835.SH,0.011580476588016073,14,10,9,19,7,16,8,8,17,26,6,15,8,29,25,21,15,19,22,10,12,12,8,2,26,14,11,16,2,2
20190221,600837.SH,-0.004396484690607923,4,4,4,4,4,29,4,24,8,9,2,14,13,18,8,6,10,18,18,27,4,17,8,1,15,23,6,2,2,17
20190221,600845.SH,-0.03376269196311608,13,18,11,30,2,2,18,16,13,25,2,11,2,2,25,14,19,30,2,2,12,7,29,2,16,0,6,2,9,2
20190221,600846.SH,-0.02163681315964433,14,28,9,30,10,18,18,8,7,25,2,10,8,29,17,14,23,30,26,4,12,12,8,2,26,23,11,2,2,2
20190221,600850.SH,-0.0010655249798715233,14,10,9,30,7,18,8,8,7,25,6,15,8,18,25,14,15,11,22,10,4,12,8,5,26,23,11,2,2,29
20190221,600856.SH,0.07106291605823897,1,9,19,1,9,1,29,13,15,30,13,12,5,14,20,6,18,13,18,8,18,1,8,5,15,23,11,1,7,29
20190221,600859.SH,-0.005869796636835204,14,10,9,30,7,18,8,8,7,25,6,17,8,18,25,8,15,11,22,17,4,12,8,28,26,16,11,6,2,29
20190221,600860.SH,-0.027529979350882104,14,28,22,30,2,18,18,16,7,25,2,21,8,30,25,14,23,30,26,4,12,12,29,2,26,23,11,2,9,2
20190221,600863.SH,0.024064682479005048,9,21,30,28,25,28,21,21,8,9,14,15,28,14,8,14,15,19,22,10,4,12,8,5,26,2,11,2,2,17
20190221,600867.SH,-0.08551371289398371,2,2,2,17,2,30,22,25,22,21,24,2,2,17,16,4,14,24,10,2,12,7,7,2,16,0,6,2,17,6
20190221,600872.SH,-0.0036034484722192823,14,10,9,30,7,16,8,8,7,25,6,14,8,18,25,6,18,30,18,17,4,30,8,28,26,23,11,6,2,16
20190221,600874.SH,0.04353343892948205,18,9,24,9,9,28,9,9,11,9,11,12,13,4,8,8,23,19,26,21,4,12,8,1,26,23,11,6,2,29
20190221,600875.SH,0.020618890326964456,19,4,17,19,4,24,4,21,8,9,6,18,13,18,8,6,18,18,18,11,4,11,8,28,14,16,11,16,2,17
20190221,600876.SH,0.019387669952624004,4,4,4,9,4,28,4,4,8,4,11,15,13,29,8,14,15,13,22,10,12,12,8,2,26,23,11,2,7,2
20190221,600879.SH,0.021406989549248884,19,10,17,19,4,16,4,8,17,9,6,18,13,18,8,21,15,19,22,17,4,30,8,28,26,16,11,16,2,29
20190221,600881.SH,0.008434345272777515,14,10,17,19,7,16,8,8,17,9,6,18,8,18,8,6,18,13,18,17,4,12,8,28,26,16,11,16,2,29
20190221,600884.SH,-0.01946725262723766,14,28,9,19,10,16,10,8,17,4,10,16,8,30,8,14,23,13,26,10,12,20,8,2,26,23,11,2,15,2
20190221,600885.SH,-0.009229879681312211,14,28,4,19,10,16,10,8,17,9,10,16,8,18,8,14,23,19,26,10,4,30,8,5,26,2,11,2,15,29
20190221,600886.SH,0.0067473498725245905,14,10,17,19,7,16,8,15,17,9,6,18,8,19,8,21,15,18,22,17,4,20,8,28,14,16,11,16,2,16
20190221,600887.SH,-0.025390956430830332,26,14,9,8,7,18,8,16,7,25,6,11,8,17,25,21,14,11,22,17,12,20,8,2,26,16,11,16,2,2
20190221,600893.SH,0.004882786011735211,14,10,9,30,7,16,8,8,17,25,6,17,8,18,25,21,15,11,22,17,4,12,8,28,26,16,11,16,15,29
20190221,600897.SH,0.004758519129862384,19,10,17,19,25,16,21,15,17,26,6,18,28,19,8,21,15,18,22,17,12,20,8,2,26,16,11,5,2,13
20190221,600900.SH,-0.008894114486844545,14,10,9,30,7,18,8,16,7,25,6,18,8,29,25,7,5,30,6,11,4,20,8,28,22,16,10,5,2,16
20190221,600901.SH,0.043237868613033734,18,9,24,1,9,1,9,9,11,9,11,12,13,4,1,8,23,13,26,20,4,11,8,2,14,23,6,6,2,2
20190221,600909.SH,0.020065273738171623,19,4,17,19,4,29,4,21,17,9,6,14,13,18,8,6,18,13,18,17,4,17,8,28,29,23,11,6,2,29
20190221,600917.SH,0.03542854091946723,9,30,24,9,9,24,9,21,8,9,14,18,13,13,8,21,5,18,6,11,4,20,8,28,25,16,11,16,2,29
20190221,600919.SH,-0.015195082622696664,14,10,9,30,7,18,8,16,7,25,6,18,8,29,25,7,5,30,6,17,12,20,8,2,25,16,10,16,2,2
20190221,600926.SH,-0.007777331685437249,14,10,9,30,7,16,8,8,7,25,6,18,8,29,17,7,5,11,6,11,7,20,8,2,25,16,10,16,2,2
20190221,600933.SH,0.0016879129599173303,19,10,17,19,7,16,8,8,17,22,6,17,13,29,8,8,15,19,22,17,12,11,8,2,14,2,11,6,2,2
20190221,600958.SH,-0.025852791847970447,14,28,4,19,10,16,10,8,17,9,10,16,8,18,8,6,10,13,18,28,4,11,8,1,14,23,6,6,2,29
20190221,600965.SH,-0.01697728242142788,26,10,9,30,7,18,8,16,7,25,6,11,8,29,25,21,5,30,6,17,12,20,8,2,25,16,11,16,15,2
20190221,600966.SH,0.014399068215838477,19,10,17,19,7,16,8,8,17,9,6,15,13,29,8,14,15,13,22,10,4,30,8,5,26,2,11,2,15,29
20190221,600967.SH,0.049015864472526705,9,30,24,9,9,29,29,24,8,9,13,14,13,4,8,6,18,13,18,4,18,1,8,1,29,23,11,24,7,29
20190221,600970.SH,0.020938759010684305,19,10,17,19,4,16,4,8,17,9,6,15,13,18,8,14,15,19,22,10,4,30,8,5,26,14,11,2,2,29
20190221,600971.SH,0.012776006762509989,19,10,17,19,4,16,4,8,17,9,6,18,13,18,8,6,18,18,18,17,4,11,8,28,14,16,11,16,2,29
20190221,600973.SH,-0.021332952264415977,14,28,9,30,10,18,10,8,7,25,10,16,8,18,25,14,23,30,26,10,4,12,8,1,26,23,11,2,15,29
20190221,600975.SH,0.0018472915285110024,4,4,18,4,4,23,4,24,8,9,2,14,13,18,8,17,10,19,18,27,13,1,8,1,12,22,13,24,21,6
20190221,600977.SH,-0.06331341629880903,2,2,2,8,2,30,18,16,13,25,24,11,2,17,16,14,14,11,2,2,12,7,2,2,16,0,6,2,17,2
20190221,600978.SH,-0.01554223170897567,26,14,9,30,7,18,8,16,7,25,6,11,8,29,25,14,15,11,22,4,12,12,8,2,26,23,11,2,15,2
20190221,600986.SH,0.018460295749384136,4,4,4,19,4,29,4,4,17,9,2,14,13,18,8,6,18,13,18,4,4,17,29,1,15,23,11,2,9,29
20190221,600987.SH,0.009104155791518652,14,10,9,19,7,16,8,8,17,26,6,18,8,29,8,21,15,13,22,11,7,20,27,2,22,16,11,16,15,2
20190221,600988.SH,0.01764518306835742,4,4,4,9,4,28,4,4,8,4,11,15,13,29,8,14,15,13,22,10,12,12,29,2,26,23,11,2,9,2
20190221,600990.SH,-0.03603179651555113,26,14,2,8,2,18,18,16,7,25,2,11,8,17,25,6,18,11,18,2,4,12,29,1,26,23,6,2,15,29
20190221,600993.SH,0.0036251667383100676,14,10,9,30,7,16,8,8,17,25,6,18,8,29,25,21,15,11,22,11,4,30,8,28,26,16,11,16,2,2
20190221,600996.SH,-0.026447440339132794,14,28,4,19,10,16,10,8,17,22,10,16,8,30,8,8,23,19,26,2,12,11,8,2,14,23,3,6,2,2
20190221,600998.SH,0.004568851695500846,14,10,17,19,7,16,8,8,17,26,6,18,8,29,8,7,5,18,6,11,7,20,8,2,22,16,10,16,2,2
20190221,600999.SH,-0.0008435048614829487,14,10,9,30,7,16,8,8,17,25,6,14,8,18,25,6,18,11,18,17,4,17,8,28,15,23,11,6,2,29
20190221,601000.SH,0.014364232208226694,14,10,17,19,7,16,8,8,17,9,6,18,8,18,8,21,15,18,22,11,4,12,8,28,26,16,11,16,2,29
20190221,601001.SH,0.02685306765609214,19,4,17,9,4,24,4,21,8,9,6,18,13,18,8,21,5,13,6,11,4,20,8,28,22,16,11,16,2,29
20190221,601002.SH,-0.01266263976913032,14,28,4,19,10,16,10,8,17,9,10,16,8,18,8,8,23,19,26,2,4,11,8,1,14,23,6,6,15,29
20190221,601003.SH,0.033912173974511524,9,30,24,9,4,29,29,4,8,9,13,14,13,4,8,6,18,13,18,17,4,1,8,28,29,2,11,6,2,29
20190221,601005.SH,0.029654902435840225,19,4,17,19,4,24,4,21,17,9,6,18,13,18,8,21,15,19,22,11,4,12,8,28,26,16,11,16,2,29
20190221,601006.SH,0.02834980308595617,9,21,30,28,25,24,21,21,8,9,14,18,28,13,8,21,15,19,22,11,7,20,8,2,22,16,11,16,2,13
20190221,601009.SH,-0.005228353787143779,14,10,9,30,7,18,8,8,7,25,6,18,8,29,25,7,5,11,6,11,7,20,8,2,22,16,10,16,15,2
20190221,601012.SH,-0.044861875473187686,24,18,22,17,10,4,2,8,13,21,2,10,2,30,25,12,20,30,23,27,12,7,8,2,10,0,6,2,21,2
20190221,601015.SH,0.010943852839483226,14,10,17,19,7,16,8,8,17,9,6,15,8,18,8,14,15,13,22,10,4,11,8,5,14,14,11,2,2,29
20190221,601016.SH,0.01135533034395585,14,10,17,19,7,16,8,8,17,26,6,15,8,29,8,14,15,19,22,10,12,12,8,2,26,14,11,2,15,2
20190221,601019.SH,-0.008060749677994358,14,10,4,19,7,16,8,8,17,22,6,16,8,29,8,8,15,18,22,17,12,20,8,2,14,2,11,6,2,2
20190221,601020.SH,-0.020135078191681793,14,10,9,30,7,16,8,8,17,25,10,16,8,29,17,8,23,11,26,17,12,11,27,2,14,23,11,6,2,2
20190221,601021.SH,1.6845508072555956e-05,14,10,9,30,7,16,8,8,7,25,6,18,8,29,25,21,15,11,22,11,7,11,8,2,14,16,11,16,2,2
20190221,601038.SH,0.011903778319921659,19,10,17,19,4,16,4,8,17,9,6,17,13,18,8,8,15,13,22,17,4,11,8,28,14,23,11,6,2,29
20190221,601058.SH,0.024465276309978953,19,4,17,9,4,28,4,21,8,9,11,15,13,29,8,14,15,13,22,10,4,12,8,5,26,2,11,2,2,2
20190221,601066.SH,-0.061347993913008755,2,2,2,17,2,2,2,16,13,2,2,2,22,5,4,6,10,24,18,28,14,1,7,1,15,25,3,24,21,6
20190221,601068.SH,0.050301801409659154,1,1,19,1,1,15,11,10,15,30,13,12,5,4,1,17,10,13,18,8,13,1,8,6,30,15,6,1,2,29
