date,code,layer2_l2_y_l_r_pred,layer2_l2_y_l_r_tree0_leaf,layer2_l2_y_l_r_tree1_leaf,layer2_l2_y_l_r_tree2_leaf,layer2_l2_y_l_r_tree3_leaf,layer2_l2_y_l_r_tree4_leaf,layer2_l2_y_l_r_tree5_leaf,layer2_l2_y_l_r_tree6_leaf,layer2_l2_y_l_r_tree7_leaf,layer2_l2_y_l_r_tree8_leaf,layer2_l2_y_l_r_tree9_leaf,layer2_l2_y_l_r_tree10_leaf,layer2_l2_y_l_r_tree11_leaf,layer2_l2_y_l_r_tree12_leaf,layer2_l2_y_l_r_tree13_leaf,layer2_l2_y_l_r_tree14_leaf,layer2_l2_y_l_r_tree15_leaf,layer2_l2_y_l_r_tree16_leaf,layer2_l2_y_l_r_tree17_leaf,layer2_l2_y_l_r_tree18_leaf,layer2_l2_y_l_r_tree19_leaf,layer2_l2_y_l_r_tree20_leaf,layer2_l2_y_l_r_tree21_leaf,layer2_l2_y_l_r_tree22_leaf,layer2_l2_y_l_r_tree23_leaf,layer2_l2_y_l_r_tree24_leaf,layer2_l2_y_l_r_tree25_leaf,layer2_l2_y_l_r_tree26_leaf,layer2_l2_y_l_r_tree27_leaf,layer2_l2_y_l_r_tree28_leaf,layer2_l2_y_l_r_tree29_leaf
20190221,601186.SH,-0.0074757312869967105,14,14,15,14,12,9,8,8,12,10,13,12,7,18,4,8,7,15,3,23,6,7,8,4,7,27,17,14,30,8
20190221,601198.SH,-0.002969633135069978,4,4,4,26,21,4,21,27,4,4,19,14,8,12,29,4,7,9,3,23,6,7,8,1,30,0,19,1,30,8
20190221,601200.SH,-0.0028546578285650356,14,14,4,16,12,4,8,8,4,4,13,14,7,12,4,4,7,5,3,23,6,7,8,1,30,24,6,1,30,13
20190221,601211.SH,0.026890523377789605,9,20,14,4,8,6,5,27,14,27,21,14,10,12,28,4,6,9,3,24,8,7,8,1,30,5,17,1,30,8
20190221,601216.SH,0.02799664336188228,4,4,14,4,21,6,5,27,14,26,21,14,15,12,29,8,6,9,3,9,8,7,8,4,30,5,6,14,30,8
20190221,601222.SH,0.043083534153471,9,20,14,9,8,6,9,10,14,27,17,14,15,12,29,21,6,9,21,9,8,19,8,4,30,5,6,21,30,22
20190221,601225.SH,0.02947353129981993,27,30,14,4,8,6,5,27,14,27,21,21,10,11,28,8,6,17,8,24,15,7,8,4,30,5,25,14,25,21
20190221,601228.SH,-0.024694319883252776,8,26,4,26,20,4,21,8,4,4,13,14,8,12,4,4,7,9,3,23,6,18,8,1,30,0,19,1,30,22
20190221,601229.SH,0.007312154307425338,19,30,13,16,21,18,8,27,4,4,21,21,7,11,28,4,7,4,8,21,6,7,4,23,6,8,6,1,14,13
20190221,601231.SH,-0.03593276999108221,30,7,2,2,27,2,2,8,2,2,23,2,20,18,4,2,30,8,8,18,4,12,18,9,8,3,25,30,18,21
20190221,601233.SH,0.053764114198814314,20,23,28,9,8,1,9,10,1,15,17,1,10,11,7,8,7,17,16,21,6,18,8,5,7,24,17,1,25,21
20190221,601238.SH,-0.011598386086996183,8,14,15,26,12,4,8,8,4,4,13,12,8,18,4,8,10,9,3,23,12,7,20,4,30,27,6,15,30,8
20190221,601288.SH,0.0338065827594718,27,20,14,4,8,6,5,27,14,27,21,21,14,11,28,8,7,4,8,21,6,19,8,4,6,8,6,1,25,22
20190221,601311.SH,0.034992142716268396,9,20,14,9,8,14,9,10,14,27,17,14,10,12,29,8,7,9,22,12,6,7,8,5,30,27,19,14,30,8
20190221,601318.SH,0.022450408388010715,19,30,13,4,21,6,5,27,14,27,21,21,7,11,28,8,7,9,8,21,6,7,8,4,30,27,6,1,25,21
20190221,601319.SH,0.011105377730138007,27,20,14,22,14,14,5,27,14,28,18,21,10,11,17,4,22,12,8,24,8,26,8,1,18,5,25,1,25,13
20190221,601326.SH,0.0013491431855227624,4,14,4,16,21,4,8,8,4,4,13,14,7,12,29,4,7,5,3,23,6,18,4,1,30,27,6,1,30,22
20190221,601328.SH,0.03477058980120393,9,20,14,4,8,6,5,27,14,27,21,21,14,11,28,8,7,4,8,21,6,19,4,4,6,8,6,1,25,22
20190221,601330.SH,0.06728171887421934,16,17,22,19,9,7,14,1,7,1,1,26,1,28,1,12,30,9,1,18,6,7,8,1,8,0,25,1,1,9
20190221,601333.SH,0.0403673593724896,9,20,28,9,8,14,9,10,14,27,17,14,14,12,7,8,7,15,22,12,6,7,8,5,30,27,6,1,30,8
20190221,601336.SH,0.023825481306813796,4,4,14,4,21,6,5,27,14,27,21,14,10,12,29,8,7,15,3,23,6,19,17,4,30,27,18,1,30,8
20190221,601360.SH,0.03183532459873663,4,4,14,4,21,6,5,27,14,26,19,21,14,11,17,2,7,21,8,21,6,19,18,24,30,27,6,27,25,7
20190221,601368.SH,0.023501785533159316,4,4,4,4,21,6,5,27,4,4,21,14,7,12,28,4,7,15,9,22,6,7,17,1,30,27,6,1,9,8
20190221,601375.SH,0.009582760841624217,4,4,4,4,21,6,5,27,4,27,19,14,8,12,29,4,7,9,3,23,6,7,8,1,30,27,19,1,30,13
20190221,601377.SH,-0.017769401824883804,19,7,13,29,21,18,2,18,4,4,23,4,20,4,17,8,6,30,3,9,15,30,8,5,8,5,25,1,30,4
20190221,601390.SH,-0.0055876307130683645,14,14,15,16,12,4,8,8,6,4,13,12,7,18,4,22,13,4,9,23,12,19,17,9,6,8,6,25,9,8
20190221,601398.SH,0.015332471173475954,4,4,4,16,21,4,8,8,4,4,8,21,7,11,28,22,7,4,8,21,6,19,4,9,6,8,6,24,25,22
20190221,601555.SH,0.0856467755101061,7,17,22,19,9,7,14,1,7,15,28,26,1,1,1,1,6,9,1,9,8,7,8,4,9,5,25,14,30,4
20190221,601567.SH,-0.02743156686871777,8,26,15,26,12,4,8,8,12,4,13,12,8,18,4,9,7,5,3,12,6,7,6,24,30,27,6,25,30,8
20190221,601588.SH,0.004030652345600254,4,4,4,22,21,14,5,27,4,4,5,14,20,12,17,2,13,21,3,12,2,7,18,9,30,0,19,28,30,8
20190221,601600.SH,0.02391570106578312,4,4,4,4,21,6,5,27,4,4,21,14,7,12,28,8,7,15,9,22,6,7,8,4,7,27,6,1,9,8
20190221,601601.SH,0.0033465504092536746,4,14,4,16,21,4,8,8,4,4,13,21,7,11,29,22,7,5,8,21,6,7,17,24,30,24,19,25,25,21
20190221,601607.SH,0.007069912335643849,14,14,4,16,12,4,8,8,4,4,8,14,7,12,4,22,7,15,9,22,6,7,17,24,6,27,6,24,9,8
20190221,601618.SH,0.01364607019994193,14,14,4,16,21,4,8,8,4,4,8,14,7,12,28,8,7,4,9,22,6,7,17,4,6,8,6,14,9,8
20190221,601619.SH,-0.03665752364396142,8,26,15,26,20,4,21,8,4,4,13,12,8,18,4,9,13,5,8,21,2,18,6,24,30,0,19,25,25,22
20190221,601628.SH,0.023995621180448224,9,20,14,22,8,14,5,10,14,27,21,14,10,12,29,8,7,17,22,23,6,7,8,5,30,27,19,1,30,8
20190221,601633.SH,-0.014712213662084805,14,11,15,14,12,9,8,2,12,10,13,12,7,18,4,8,7,5,8,21,6,7,17,9,30,27,19,1,25,7
20190221,601636.SH,0.03483964669915954,4,4,14,4,21,6,5,27,14,27,21,21,14,11,28,8,7,15,8,21,6,7,17,4,30,27,6,1,25,7
20190221,601666.SH,0.03480431156818349,4,4,14,4,21,6,5,27,14,27,21,21,14,11,28,8,7,15,8,21,6,7,8,4,30,27,6,1,25,7
20190221,601668.SH,0.004936725844763172,14,14,4,16,12,4,8,8,4,4,8,14,7,12,4,22,7,4,9,22,6,7,17,24,6,8,6,24,9,8
20190221,601669.SH,0.015102705496963298,14,14,4,16,21,4,8,8,4,4,8,14,7,12,28,8,7,15,9,22,6,7,17,4,6,8,6,14,9,8
20190221,601678.SH,0.017598095517894746,4,4,4,4,21,6,5,27,4,4,21,14,7,12,28,8,10,15,9,23,12,18,17,4,7,24,18,11,9,8
20190221,601688.SH,0.03744078074870608,20,23,28,9,8,14,18,10,14,27,19,1,10,12,18,21,6,9,1,9,8,7,8,5,30,5,25,14,30,8
20190221,601689.SH,0.012859193534845475,4,4,4,16,21,4,8,27,4,4,21,14,7,12,28,4,7,15,3,23,6,7,17,1,6,24,18,21,30,8
20190221,601699.SH,0.007147316477806291,4,4,4,26,21,4,8,27,4,4,19,21,8,11,29,8,7,5,8,21,6,7,8,4,30,27,19,21,25,21
20190221,601717.SH,-0.026851743585531836,8,7,15,14,27,9,21,2,12,10,23,15,20,18,4,8,10,21,3,12,12,7,18,4,6,0,6,15,30,8
20190221,601727.SH,-0.005891897141712559,14,14,4,16,12,4,8,8,4,4,13,14,7,12,4,22,10,5,3,23,12,7,17,9,6,8,6,25,30,8
20190221,601766.SH,0.018844608087197307,4,4,4,16,21,4,8,8,4,4,8,21,7,11,28,8,7,4,8,21,6,7,8,4,6,8,6,14,25,21
20190221,601788.SH,-0.0005057572394040249,4,4,4,26,21,4,8,27,4,4,19,14,8,12,29,8,6,9,3,9,8,7,8,5,30,5,19,1,30,8
20190221,601789.SH,0.020357315639347288,4,4,4,16,21,4,8,27,4,4,17,14,7,12,28,8,7,15,3,12,6,19,17,4,30,27,18,21,30,8
20190221,601799.SH,-0.04102623627970177,8,11,15,14,20,9,21,2,12,10,13,12,8,18,4,9,13,5,8,21,2,7,6,24,30,0,6,25,25,21
20190221,601800.SH,0.006900167203401938,14,14,4,16,12,4,8,8,4,4,8,14,7,12,4,8,7,4,9,22,6,7,17,4,6,8,6,1,9,8
20190221,601801.SH,0.006336388929781606,14,14,4,16,12,4,8,8,4,4,13,14,7,12,4,8,7,15,9,12,6,7,17,4,7,27,6,1,9,8
20190221,601808.SH,0.01091304693987422,14,14,4,16,12,4,8,8,4,4,8,14,7,12,4,8,7,15,9,22,6,19,17,4,30,24,6,1,9,8
20190221,601811.SH,-0.016021315031894502,19,30,13,22,4,14,5,27,14,26,5,21,20,11,17,2,30,8,8,18,4,9,18,24,3,0,7,23,19,28
20190221,601818.SH,0.021497802054737204,4,4,4,4,21,6,5,27,4,4,21,21,7,11,28,8,7,4,8,21,6,7,4,4,6,8,6,1,25,13
20190221,601828.SH,0.007055178389595983,4,14,4,16,21,4,8,8,4,4,13,21,7,11,29,4,7,5,8,21,6,18,4,1,30,24,6,1,25,22
20190221,601838.SH,0.001843214982587874,14,14,4,16,12,4,8,8,4,4,13,21,7,11,4,22,7,4,8,21,6,18,4,24,6,8,6,25,25,22
20190221,601857.SH,-0.013088630103262238,14,14,15,14,12,9,8,8,12,10,8,12,7,18,4,22,13,4,9,23,6,7,4,9,6,8,6,24,9,13
20190221,601858.SH,-0.017240444826027754,8,14,15,26,12,4,8,8,4,4,13,12,8,18,4,4,7,5,3,29,6,7,8,1,30,27,19,1,1,13
20190221,601866.SH,0.024249502260550195,4,4,4,4,21,6,5,27,4,4,21,14,7,12,28,8,7,15,9,22,6,7,17,4,30,27,18,1,9,8
20190221,601869.SH,0.01600059160983761,27,30,14,22,8,14,5,27,14,27,19,21,10,11,17,4,22,9,8,24,8,7,8,23,30,5,25,1,25,21
20190221,601877.SH,0.007659983126137291,14,14,4,16,12,4,8,8,4,4,8,21,7,11,4,8,6,9,8,24,8,7,8,4,30,5,25,14,25,21
20190221,601878.SH,-0.014640384996623915,30,7,4,29,27,4,2,8,4,4,23,4,20,12,4,4,30,2,3,18,6,7,8,1,8,3,19,1,30,9
20190221,601880.SH,0.01864038789569559,4,4,4,16,21,4,8,8,4,4,8,14,7,12,28,8,7,15,9,22,6,7,17,4,30,27,6,21,9,8
20190221,601881.SH,0.004169381665122906,4,4,4,22,21,14,5,27,4,4,9,4,20,12,17,4,6,9,3,24,8,7,8,1,8,5,19,1,30,8
20190221,601888.SH,-0.03413882104827787,8,11,15,14,12,9,8,2,12,10,13,12,8,18,4,9,13,5,8,21,2,7,6,9,30,24,8,25,20,21
20190221,601898.SH,0.012434861673332612,4,4,4,16,21,4,8,27,4,4,21,14,7,12,28,22,7,4,9,22,6,7,4,24,6,8,6,24,9,13
20190221,601899.SH,-0.011928027785167203,8,14,15,26,12,4,8,8,4,4,13,12,8,11,4,8,7,5,8,21,6,7,6,4,30,27,19,1,25,21
20190221,601901.SH,0.032544141568028755,27,20,14,4,8,6,18,10,14,27,19,14,10,12,17,8,6,9,1,9,8,19,8,4,30,5,25,14,30,8
20190221,601908.SH,0.024767482331558406,9,20,14,22,8,14,5,27,14,27,19,14,10,12,17,8,6,9,16,9,8,19,8,5,30,5,19,14,30,8
20190221,601919.SH,0.01301288281652467,4,4,4,16,21,4,8,8,4,4,13,14,7,12,28,8,7,15,3,12,6,19,8,4,30,24,18,1,30,8
20190221,601933.SH,-0.00979681497600667,4,26,4,26,21,4,21,8,4,4,13,21,8,11,29,8,7,5,8,21,6,7,6,4,30,4,19,1,25,21
20190221,601939.SH,0.022938773643464024,4,4,4,16,21,4,8,27,4,4,21,21,7,11,28,8,7,15,8,21,6,19,17,4,30,27,6,1,25,21
20190221,601958.SH,0.029535886963999225,4,4,4,4,21,6,5,27,14,27,21,14,7,12,28,8,7,15,9,22,6,7,17,4,30,27,6,14,9,8
20190221,601966.SH,0.010928552416480502,4,4,4,16,21,4,8,27,4,4,21,14,7,12,28,4,7,15,3,23,6,7,4,1,30,24,18,1,30,13
20190221,601985.SH,0.0034582942520816405,14,14,4,16,12,4,8,8,4,4,8,14,7,12,4,22,7,4,9,22,6,7,4,9,6,8,6,24,9,13
20190221,601988.SH,0.014340535601384846,4,14,4,16,21,4,8,8,4,4,8,21,7,11,28,8,7,4,8,21,6,19,4,9,6,8,6,1,25,22
20190221,601989.SH,0.027349747164298957,9,20,14,22,8,14,5,27,14,27,21,14,10,12,28,8,6,22,22,24,8,7,8,5,30,5,17,1,9,8
20190221,601990.SH,-0.012403030569019353,8,7,13,29,27,18,2,18,4,4,23,21,20,11,4,4,22,9,8,24,8,7,8,1,8,5,25,1,25,21
20190221,601991.SH,0.017223309207502153,4,4,14,4,21,6,5,27,14,27,21,14,14,12,29,8,10,5,3,23,12,7,17,4,6,8,6,15,30,8
20190221,601992.SH,0.03520428536296293,9,20,14,4,8,6,5,27,14,27,21,14,10,12,28,8,7,17,9,22,6,7,8,4,30,27,25,1,9,8
20190221,601997.SH,0.0035959610919202283,14,14,15,16,12,4,8,8,4,4,13,14,7,12,4,4,7,15,9,23,6,19,17,1,30,27,6,1,9,8
20190221,601998.SH,0.018444241511802247,4,4,4,16,21,4,8,27,4,4,21,21,7,11,28,8,7,4,8,21,6,7,17,4,6,8,6,1,25,21
20190221,603007.SH,-0.04252970279497821,8,26,15,26,20,4,21,8,4,4,13,15,8,18,4,4,5,5,3,5,12,7,6,24,9,0,6,15,30,8
20190221,603008.SH,0.05026730495543446,20,23,28,18,14,1,18,24,1,15,19,24,15,12,1,21,6,9,21,9,8,7,8,4,30,5,6,21,30,8
20190221,603019.SH,-0.04220162552101872,13,11,9,14,2,9,21,2,12,10,23,15,20,18,4,8,30,2,8,18,12,7,18,9,9,0,6,11,25,13
20190221,603025.SH,0.015571922034083014,4,4,4,16,21,4,8,27,4,4,21,14,7,12,28,4,7,15,9,23,6,7,8,23,30,24,6,21,9,8
20190221,603039.SH,0.002225002960028872,4,4,4,29,21,4,21,8,4,4,23,21,20,11,17,2,13,2,8,5,2,7,18,24,30,4,7,28,19,10
20190221,603043.SH,0.015148944673571044,9,20,14,22,8,14,5,27,14,27,21,14,10,12,29,4,22,9,3,24,8,7,8,23,30,5,25,1,30,13
20190221,603056.SH,-0.043853559110714216,13,11,9,14,20,9,21,2,6,10,13,15,20,18,4,4,5,2,8,5,6,18,18,1,9,0,1,1,25,22
20190221,603060.SH,0.022565849480212653,27,20,14,22,8,14,5,27,14,27,19,14,14,12,17,4,7,21,3,29,6,7,8,23,30,27,6,1,30,13
20190221,603077.SH,0.017609607473836164,4,4,4,4,21,6,5,27,14,26,19,14,8,12,29,8,6,17,3,9,15,7,8,4,30,5,6,1,30,8
20190221,603080.SH,0.02677495246501546,9,20,14,4,8,6,9,10,14,27,19,21,10,11,17,4,22,9,1,24,8,18,8,1,9,5,25,1,25,22
20190221,603098.SH,0.033590186166997875,27,20,14,22,8,14,5,27,14,26,9,11,10,11,27,5,6,30,0,8,8,30,9,1,8,5,25,29,18,12
20190221,603103.SH,-0.013767177863199706,8,14,4,26,12,4,8,8,4,4,13,21,8,11,4,9,13,5,8,21,6,18,6,24,30,24,6,25,25,22
20190221,603106.SH,0.027536597118166268,9,20,14,22,8,14,5,27,14,27,19,21,10,11,17,4,7,9,8,29,6,18,8,1,30,0,25,1,25,22
20190221,603108.SH,-0.03564021090001282,8,7,15,14,27,9,21,2,6,10,23,15,20,18,4,2,13,2,3,5,2,19,18,9,30,0,19,28,1,9
20190221,603113.SH,-0.019176712490950154,30,7,15,14,27,9,2,2,12,10,23,12,17,18,4,2,7,21,3,12,6,7,18,24,30,3,19,28,30,13
20190221,603118.SH,0.04710535717249661,20,23,28,9,8,1,9,10,1,15,19,24,10,28,1,4,6,9,1,24,8,7,8,1,30,5,25,21,30,8
20190221,603126.SH,0.010145788309464174,4,4,4,16,21,4,8,8,4,4,13,14,7,12,28,22,7,15,3,12,6,19,17,24,30,27,18,25,30,8
20190221,603128.SH,0.010751806246123319,4,14,4,16,21,4,8,8,4,4,13,14,7,12,28,22,7,15,9,12,6,19,17,24,30,24,6,25,9,8
20190221,603156.SH,-0.04529296017054,13,11,9,14,2,9,2,2,12,10,15,15,22,17,4,2,30,2,8,18,2,7,18,24,8,3,6,28,25,10
20190221,603157.SH,0.057825134133082705,24,27,21,13,19,1,14,1,1,16,1,1,1,28,1,2,7,21,16,29,6,7,18,24,30,0,25,28,25,13
20190221,603160.SH,0.0021794683039083984,19,30,13,22,21,14,5,27,4,27,19,14,8,12,29,4,7,9,3,23,6,7,8,23,30,27,17,1,30,13
20190221,603165.SH,0.06697382881919271,16,17,21,13,19,1,14,1,28,15,28,24,1,28,18,29,6,26,30,24,8,7,8,16,8,5,19,29,18,3
20190221,603169.SH,0.0003158281294878178,4,4,4,22,4,14,5,27,4,27,19,4,8,12,29,21,6,9,3,9,8,7,8,5,9,5,25,1,30,8
20190221,603180.SH,-0.019785280375837478,8,7,15,29,27,4,21,8,12,4,23,15,20,18,4,2,7,21,8,21,6,7,18,24,30,0,19,28,25,13
20190221,603198.SH,-0.01988091324000771,8,14,15,26,12,9,8,8,6,10,13,12,8,18,4,4,7,5,3,23,6,19,6,1,30,24,6,21,30,8
20190221,603225.SH,0.005074911068543817,14,14,4,16,21,4,8,8,4,4,13,14,7,12,28,4,7,9,9,23,6,7,8,23,30,24,6,1,9,13
20190221,603228.SH,0.043454771848248634,20,23,28,9,8,1,9,10,1,15,19,1,10,12,1,4,6,9,21,24,8,7,8,23,30,5,25,1,30,13
20190221,603233.SH,-0.035709090177699014,13,11,9,14,27,9,2,2,12,10,23,15,20,18,2,2,13,2,8,18,2,7,18,24,30,3,7,28,19,13
20190221,603239.SH,-0.01002690481320996,14,14,15,16,12,4,8,8,12,4,13,12,7,18,4,4,7,15,3,23,6,7,4,23,30,24,6,1,1,13
20190221,603259.SH,-0.0277844508151291,8,26,15,26,20,4,21,8,12,4,13,12,8,18,4,4,7,5,8,29,6,7,8,23,30,0,25,1,25,21
20190221,603260.SH,-0.03250018786193562,8,26,15,14,20,9,21,8,6,10,13,12,8,18,4,4,6,9,8,24,8,18,8,23,30,5,19,1,25,22
20190221,603283.SH,0.04263661112875955,20,23,28,9,8,1,9,10,1,15,19,1,10,11,1,4,6,9,1,24,8,18,8,1,9,5,1,1,25,22
20190221,603288.SH,-0.008375774696219742,14,14,15,14,12,9,8,8,6,10,13,12,7,18,4,22,13,5,8,21,2,19,17,9,30,27,5,25,25,10
20190221,603298.SH,0.03556698973838516,9,20,28,9,8,6,9,10,14,27,21,14,10,12,7,4,7,9,21,23,6,7,8,1,30,24,25,1,1,13
20190221,603305.SH,-0.027347693185790146,30,7,2,29,27,4,2,8,12,4,23,2,20,18,4,2,30,2,3,18,5,30,18,24,8,3,19,28,30,13
20190221,603306.SH,0.017979678777572623,4,4,4,16,21,4,8,27,4,4,21,14,7,12,28,22,7,15,9,22,6,7,17,24,30,27,6,24,9,8
20190221,603328.SH,0.011026505656329061,4,4,4,16,21,4,8,27,4,4,17,14,7,12,29,8,7,5,3,12,6,7,8,4,30,24,19,21,30,8
20190221,603337.SH,-0.03963790215451305,8,11,15,14,20,9,21,2,12,10,13,12,8,18,4,9,7,5,8,21,6,7,6,24,30,0,6,25,25,13
20190221,603338.SH,0.024656391645798772,27,30,14,22,8,14,5,27,14,27,21,21,10,11,28,4,7,9,8,21,6,7,8,23,30,24,25,21,25,21
20190221,603339.SH,-0.015012137259490415,14,14,15,16,12,4,8,8,12,4,13,12,7,18,4,22,13,5,3,23,2,7,17,24,30,24,19,25,30,8
20190221,603355.SH,0.016563566837748626,4,4,4,4,21,6,5,27,4,4,21,14,7,12,28,4,7,9,3,23,6,7,8,23,30,24,18,1,30,8
20190221,603357.SH,-0.005742073250905241,14,14,15,16,12,4,8,8,4,4,13,14,7,12,4,4,7,5,3,23,6,7,4,1,30,24,6,1,30,13
20190221,603358.SH,-0.004304488939911049,4,14,4,16,21,4,8,8,4,4,13,14,7,12,29,22,7,5,3,23,6,7,4,24,30,27,19,25,30,13
20190221,603363.SH,-0.02543498389995729,30,7,2,29,27,4,2,8,4,4,23,4,20,4,4,2,30,2,3,18,4,30,18,24,8,3,19,30,30,4
20190221,603367.SH,0.0039697898665875505,4,4,4,26,21,4,8,27,4,4,19,21,8,11,29,4,7,5,8,21,6,7,8,1,30,27,19,1,25,13
20190221,603368.SH,-0.03427238724805327,8,26,15,26,12,9,8,8,12,10,13,12,8,18,4,9,13,5,3,12,2,7,6,24,30,27,7,25,19,8
20190221,603369.SH,-0.06655557778335827,13,11,18,14,2,9,21,2,12,10,15,15,22,17,4,2,5,2,3,5,6,7,18,24,9,0,19,28,30,4
20190221,603387.SH,-0.031038377631449413,8,11,15,14,27,9,2,2,6,10,23,2,20,18,4,4,30,2,3,18,6,18,8,16,8,0,25,1,30,22
20190221,603421.SH,-0.00497272993392416,19,30,14,22,21,14,5,27,14,28,18,4,10,4,17,4,6,1,19,24,8,8,8,16,8,5,25,29,30,3
20190221,603444.SH,0.0103317013922581,19,30,14,22,21,14,5,27,14,27,19,14,15,12,17,4,6,9,3,24,8,7,8,23,30,5,6,1,1,13
20190221,603466.SH,-0.06294612938364272,2,2,2,2,2,2,2,2,2,2,23,2,20,17,4,4,30,30,8,18,7,8,8,16,8,3,19,1,25,12
20190221,603486.SH,-0.003299408882858037,4,4,14,22,21,14,5,27,14,28,18,21,10,11,17,4,5,30,8,5,5,30,8,7,9,0,19,1,25,12
20190221,603515.SH,-0.024300452629770167,8,26,15,26,12,4,8,8,4,4,13,21,8,11,4,9,13,5,8,21,2,7,6,24,30,24,19,25,25,21
20190221,603517.SH,-0.04840657443494013,8,26,15,14,20,9,21,8,12,10,13,12,8,18,4,9,13,5,3,23,2,7,6,24,30,0,19,25,30,13
20190221,603533.SH,0.02407010725655952,9,20,7,4,8,6,5,10,14,27,5,21,10,11,29,22,13,5,21,21,2,18,4,24,30,27,1,25,25,22
20190221,603556.SH,-0.021247441650939947,8,26,4,26,12,4,8,8,4,4,13,14,8,12,4,4,7,5,3,23,6,18,6,1,30,24,19,1,30,22
20190221,603567.SH,0.012227228962041741,4,14,4,16,21,4,8,8,4,4,8,14,7,12,28,22,7,4,9,22,6,19,17,24,6,8,6,24,9,8
20190221,603568.SH,0.010968019034772564,4,4,4,16,21,4,8,27,4,4,5,14,7,12,28,22,13,15,9,23,2,19,17,24,30,27,7,25,19,8
20190221,603569.SH,-0.013338243456402124,4,4,4,26,21,4,8,27,4,4,5,14,8,12,29,9,13,5,3,23,2,7,6,24,30,24,19,25,30,13
20190221,603579.SH,-0.05626661672668337,13,11,9,12,2,9,11,13,12,10,15,2,22,17,4,2,30,2,8,18,2,7,18,24,8,3,1,28,25,13
20190221,603585.SH,-0.002570639431838779,14,14,4,16,12,4,8,8,4,4,13,14,7,12,4,22,7,15,3,23,6,7,4,24,30,24,6,25,30,13
20190221,603587.SH,0.020731865969751653,27,20,14,22,8,14,5,27,14,27,19,21,14,11,17,4,22,9,8,24,8,7,8,23,30,5,6,1,25,21
20190221,603588.SH,0.018456220933700036,4,4,4,16,21,4,8,8,4,4,8,14,7,12,28,8,7,15,9,23,6,7,17,4,30,27,6,14,9,8
20190221,603589.SH,-0.043897673215367326,13,11,9,14,24,9,21,2,12,10,23,15,20,17,4,2,13,2,3,5,2,7,18,9,30,0,19,28,30,8
20190221,603595.SH,-0.02524966465950648,8,7,15,29,27,4,21,8,12,4,23,15,20,18,4,2,13,2,8,5,2,7,18,24,30,0,7,28,19,13
20190221,603596.SH,0.00874185330397857,4,4,4,22,21,14,5,27,4,4,19,21,20,11,17,4,22,9,8,24,8,7,8,1,9,5,1,1,25,21
20190221,603599.SH,0.0240367543578322,9,20,14,22,8,14,5,27,14,27,21,14,10,12,28,4,7,9,3,23,6,7,8,23,30,24,18,21,30,8
20190221,603600.SH,0.026419849873289318,4,4,14,4,21,6,5,27,14,27,21,14,10,12,28,22,7,15,9,23,6,19,17,24,30,27,18,24,9,8
20190221,603603.SH,-0.009095882597395698,8,7,4,29,12,4,8,8,4,4,23,14,20,12,4,2,13,21,3,12,2,7,18,24,30,27,19,27,30,13
20190221,603609.SH,0.00014794365322852443,30,7,4,29,21,4,2,8,4,4,23,21,20,11,2,2,12,2,8,18,4,30,18,24,8,3,7,30,19,21
20190221,603612.SH,0.030567517521343852,20,23,28,9,8,14,9,10,14,27,19,14,10,12,15,4,6,9,22,24,8,7,8,1,30,5,25,1,30,13
20190221,603618.SH,0.0015255933977055885,9,9,7,22,8,14,5,27,14,27,5,14,5,12,29,9,13,5,3,23,2,7,6,24,30,4,7,25,19,8
20190221,603619.SH,0.04224095167953488,24,27,27,18,19,26,18,24,1,15,19,10,10,28,18,4,6,9,21,24,8,21,8,1,18,5,25,29,25,22
20190221,603626.SH,0.007445125123868331,19,30,13,22,21,14,5,27,14,27,19,14,20,12,17,2,7,21,3,12,6,18,18,24,30,24,25,27,30,22
20190221,603639.SH,-0.0038787200084444296,14,14,4,16,12,4,8,8,4,4,13,14,7,12,4,22,7,15,3,23,6,7,4,24,6,27,18,25,30,13
20190221,603650.SH,0.020573674960421562,27,20,14,22,8,14,5,10,14,27,19,21,10,11,17,4,22,9,1,24,8,7,8,1,8,5,25,1,25,21
20190221,603658.SH,-0.04409837654772044,13,11,9,14,27,9,21,2,12,10,23,15,20,18,4,4,22,9,3,24,8,7,8,16,9,5,19,1,30,13
20190221,603659.SH,-0.03806039275575718,13,11,9,14,12,9,8,2,6,10,13,12,8,18,4,9,13,5,8,21,2,18,6,24,6,8,8,25,20,22
20190221,603660.SH,-0.021899886568920012,8,14,15,26,12,4,8,8,12,4,13,12,8,18,4,4,7,5,3,23,6,7,8,23,30,27,19,1,30,13
20190221,603666.SH,0.054408729620525995,1,1,1,9,19,1,18,1,1,15,19,24,10,28,1,4,22,9,16,24,8,7,8,23,30,5,25,1,25,10
20190221,603669.SH,0.026875811072135526,4,4,14,4,21,6,5,27,14,27,21,14,14,12,28,4,7,15,3,23,6,19,17,1,30,27,6,21,30,8
20190221,603680.SH,0.005983712283353135,4,4,4,26,21,4,8,27,4,4,19,21,8,11,29,4,7,9,8,21,6,7,8,23,30,24,19,1,25,21
20190221,603686.SH,0.003392051662044345,4,14,4,29,21,4,8,8,4,4,23,14,20,12,17,4,6,9,3,24,8,7,8,23,30,5,25,21,30,8
20190221,603707.SH,-0.014978817295250857,4,4,4,22,21,14,5,27,4,4,5,4,8,12,29,9,5,5,3,5,2,7,6,24,9,0,7,30,19,9
