date,code,layer2_l2_y_l_r_pred,layer2_l2_y_l_r_tree0_leaf,layer2_l2_y_l_r_tree1_leaf,layer2_l2_y_l_r_tree2_leaf,layer2_l2_y_l_r_tree3_leaf,layer2_l2_y_l_r_tree4_leaf,layer2_l2_y_l_r_tree5_leaf,layer2_l2_y_l_r_tree6_leaf,layer2_l2_y_l_r_tree7_leaf,layer2_l2_y_l_r_tree8_leaf,layer2_l2_y_l_r_tree9_leaf,layer2_l2_y_l_r_tree10_leaf,layer2_l2_y_l_r_tree11_leaf,layer2_l2_y_l_r_tree12_leaf,layer2_l2_y_l_r_tree13_leaf,layer2_l2_y_l_r_tree14_leaf,layer2_l2_y_l_r_tree15_leaf,layer2_l2_y_l_r_tree16_leaf,layer2_l2_y_l_r_tree17_leaf,layer2_l2_y_l_r_tree18_leaf,layer2_l2_y_l_r_tree19_leaf,layer2_l2_y_l_r_tree20_leaf,layer2_l2_y_l_r_tree21_leaf,layer2_l2_y_l_r_tree22_leaf,layer2_l2_y_l_r_tree23_leaf,layer2_l2_y_l_r_tree24_leaf,layer2_l2_y_l_r_tree25_leaf,layer2_l2_y_l_r_tree26_leaf,layer2_l2_y_l_r_tree27_leaf,layer2_l2_y_l_r_tree28_leaf,layer2_l2_y_l_r_tree29_leaf
20190226,000623.SZ,0.06431441724307399,17,26,14,1,22,14,12,11,1,16,8,14,5,24,1,11,29,29,10,24,16,30,11,23,4,5,20,26,8,29
20190226,000625.SZ,0.06779256754750757,17,26,14,1,22,14,12,11,16,16,28,14,1,24,1,29,1,29,10,24,16,7,11,23,4,7,20,26,3,29
20190226,000627.SZ,0.02513017118079576,27,4,4,29,4,4,4,13,25,4,21,10,18,29,18,13,28,29,11,24,16,11,11,5,16,8,20,26,12,29
20190226,000630.SZ,0.03901201568893616,22,24,20,9,19,25,11,20,25,7,21,10,5,29,1,13,7,29,10,24,16,30,11,12,4,5,20,27,8,29
20190226,000631.SZ,0.01826748853666037,22,24,20,9,9,25,11,5,25,22,18,4,1,11,1,13,5,17,23,20,6,30,28,12,8,5,9,15,2,29
20190226,000636.SZ,0.06130599189776692,22,24,14,27,19,14,11,20,23,16,18,10,5,29,1,13,1,17,10,24,1,9,26,12,24,7,20,26,12,29
20190226,000650.SZ,-0.06237744997968582,29,2,2,30,13,16,22,9,12,2,16,19,10,2,18,8,18,2,14,4,18,16,19,11,5,3,15,22,22,13
20190226,000651.SZ,0.02650665108435359,22,24,20,9,19,25,11,20,25,22,18,4,1,25,1,13,5,17,10,20,6,30,28,12,8,5,9,15,11,29
20190226,000652.SZ,0.05078910133712795,17,26,14,21,22,14,29,21,15,3,23,14,5,23,28,29,10,29,10,19,15,11,11,23,16,8,20,26,8,29
20190226,000656.SZ,0.1053107285243061,16,16,30,25,18,11,7,7,15,9,23,30,22,24,12,11,29,17,1,24,16,11,28,25,16,8,30,27,2,29
20190226,000657.SZ,0.06936241347211389,17,26,14,21,22,14,12,11,15,3,23,14,5,24,28,11,10,29,10,19,16,11,11,23,16,8,20,26,8,29
20190226,000661.SZ,-0.008216271148791102,13,11,18,12,8,8,22,8,8,8,7,9,10,19,16,2,3,6,14,21,7,4,18,2,5,3,11,11,10,13
20190226,000662.SZ,-0.054423290830057924,27,4,4,4,4,4,4,13,13,14,27,17,12,25,0,17,0,21,0,15,25,6,11,0,21,7,15,22,24,29
20190226,000665.SZ,-0.06966211790254916,29,2,2,17,13,20,10,9,12,2,16,19,10,27,8,9,13,2,15,15,18,6,19,2,5,4,15,0,24,13
20190226,000666.SZ,0.11422041855921139,8,21,7,15,6,7,30,22,1,9,8,13,5,1,1,29,1,17,1,24,1,10,26,23,4,7,18,26,8,15
20190226,000667.SZ,0.014211370429362725,27,9,20,29,9,25,4,5,25,7,21,10,18,11,15,13,13,29,10,24,6,20,8,12,8,5,20,15,2,29
20190226,000669.SZ,0.1613103659044609,3,3,25,16,3,11,3,28,3,3,3,13,5,6,28,29,10,3,1,19,1,22,8,22,16,8,30,26,8,21
20190226,000671.SZ,0.0573130725713018,17,26,14,1,1,14,12,11,25,16,18,14,1,29,1,13,5,29,10,24,16,30,11,12,4,5,20,26,2,29
20190226,000673.SZ,0.02025464864569557,22,24,20,9,19,25,11,20,5,7,21,17,5,29,1,13,1,17,25,6,1,14,26,0,2,7,1,6,8,29
20190226,000676.SZ,0.00800737948595569,27,4,4,4,4,4,4,13,13,4,27,22,18,25,18,17,13,2,14,15,18,6,19,11,21,3,10,15,22,13
20190226,000681.SZ,0.023875720792459938,22,24,14,9,19,14,11,20,25,16,18,10,5,29,19,13,1,29,10,24,22,30,11,12,8,7,20,30,8,29
20190226,000683.SZ,0.06961259719131867,17,26,14,21,22,14,12,11,15,16,23,14,22,24,12,11,5,17,10,24,16,20,28,23,16,5,20,26,11,29
20190226,000685.SZ,0.028208312293271875,27,4,4,29,4,4,4,13,25,4,21,10,18,29,18,13,28,29,11,24,16,30,11,5,4,5,20,26,12,29
20190226,000686.SZ,0.1257827100158111,25,25,15,14,18,3,30,26,15,19,23,18,11,24,28,29,10,29,6,13,13,9,13,22,16,11,19,19,8,16
20190226,000687.SZ,-0.0553341742275515,29,2,2,30,13,16,22,2,9,2,16,9,10,2,2,9,18,2,14,15,18,16,19,11,5,3,15,0,24,13
20190226,000688.SZ,0.0255855211423462,27,9,20,29,4,4,4,13,25,22,21,10,18,29,15,13,13,17,10,20,22,20,28,12,13,5,9,15,11,29
20190226,000690.SZ,0.07244118961276029,17,26,14,1,1,14,12,11,1,16,18,14,5,29,12,13,7,17,10,24,16,20,26,23,16,5,20,26,12,29
20190226,000703.SZ,0.08093122661975029,26,26,14,22,22,14,12,22,1,9,8,14,5,24,1,10,7,17,10,24,6,30,26,23,8,5,20,15,7,29
20190226,000709.SZ,0.06602646249193381,17,26,14,1,1,14,12,11,1,16,18,14,5,29,12,13,7,29,10,24,16,20,8,23,4,5,20,27,8,29
20190226,000710.SZ,-0.038634773290566846,20,7,11,23,21,30,17,16,2,14,21,17,12,2,10,13,16,12,28,6,1,15,11,9,21,7,1,22,8,29
20190226,000712.SZ,0.07648924990705416,16,16,15,15,6,11,30,22,15,9,23,13,5,24,19,29,1,29,1,24,16,22,11,22,16,7,19,26,12,21
20190226,000717.SZ,0.04234623256620767,22,24,14,9,19,14,11,20,25,16,18,10,5,29,19,13,7,29,10,24,16,30,8,12,24,5,20,27,12,29
20190226,000718.SZ,0.007171030737072752,27,9,20,29,9,25,4,5,25,22,27,4,18,11,15,13,13,17,10,20,6,20,28,12,8,5,9,15,2,29
20190226,000719.SZ,0.052245893955402786,22,24,20,9,19,25,11,20,25,7,21,10,5,29,12,13,7,17,10,24,16,22,26,12,16,5,20,27,12,29
20190226,000723.SZ,0.083979454064944,26,26,7,22,22,14,30,22,1,9,8,14,5,24,1,29,1,17,10,24,1,9,26,22,8,7,20,26,8,15
20190226,000725.SZ,0.10854439508380781,18,21,15,22,22,11,30,22,16,3,25,14,5,1,28,11,10,17,1,19,16,22,26,22,16,10,18,26,8,29
20190226,000726.SZ,0.017841736051207827,22,9,9,29,9,25,4,5,27,22,22,28,18,11,16,13,5,15,10,16,22,4,28,2,13,5,11,15,10,29
20190226,000727.SZ,0.12332683530692805,17,26,14,14,22,26,12,19,16,3,25,14,3,24,28,29,10,16,10,19,13,22,13,22,4,11,20,27,8,5
20190226,000728.SZ,0.11064944532030935,25,23,15,16,18,19,30,22,15,19,23,13,11,24,28,29,10,29,6,19,13,9,13,22,16,11,30,19,8,16
20190226,000729.SZ,0.04092136639425978,22,24,14,9,19,14,11,20,27,16,18,28,22,25,7,13,5,15,10,20,6,4,8,12,13,5,11,15,11,29
20190226,000732.SZ,0.032185598118764355,22,24,20,9,19,25,11,20,25,22,21,10,5,29,7,13,29,29,10,24,6,20,11,12,13,5,20,15,8,29
20190226,000733.SZ,0.03383944563202894,27,9,20,4,19,25,4,13,25,7,21,10,18,29,15,13,13,29,10,6,22,20,8,12,21,5,20,15,11,29
20190226,000735.SZ,0.10624684459223524,8,21,7,15,6,11,30,22,1,9,8,13,5,24,1,29,1,29,1,24,23,9,8,22,24,7,30,26,8,29
20190226,000738.SZ,-0.0552780583559449,12,14,8,17,8,20,10,9,12,23,7,19,10,27,15,9,18,9,14,20,8,12,19,11,5,3,9,20,11,13
20190226,000739.SZ,0.08771347523723971,26,26,7,22,22,7,30,22,1,9,8,14,22,24,12,10,29,17,10,20,22,20,28,23,13,5,9,26,11,29
20190226,000750.SZ,0.13582065181709008,3,3,25,16,3,10,3,7,3,19,3,13,5,17,28,29,10,3,6,19,1,9,11,22,16,10,30,19,7,21
20190226,000751.SZ,-0.027678601591045248,7,22,4,23,13,16,8,2,9,4,21,10,18,2,18,13,16,29,11,15,23,30,11,12,16,7,7,26,22,29
20190226,000756.SZ,-0.04611152058256245,12,14,2,30,13,16,22,8,9,8,16,9,10,2,18,9,16,22,11,25,18,6,19,12,21,7,10,15,22,29
20190226,000758.SZ,0.06643055083521848,17,26,14,21,1,14,12,11,15,3,18,14,5,29,28,13,10,29,10,19,1,11,11,23,16,8,20,26,8,29
20190226,000761.SZ,0.03647434046464535,23,9,20,29,4,4,4,13,26,22,21,10,18,29,16,13,28,29,10,24,16,20,8,12,16,5,20,26,8,29
20190226,000762.SZ,0.09519103358580533,16,16,15,15,18,11,30,22,15,9,23,13,5,1,19,11,7,29,1,24,16,9,8,22,16,8,19,26,12,21
20190226,000766.SZ,0.007341107081823638,27,9,20,4,4,4,4,13,13,7,4,22,4,25,18,17,18,2,14,15,18,6,19,11,5,3,15,22,22,0
20190226,000767.SZ,0.04447376960458384,22,24,9,9,19,25,11,20,26,22,18,10,5,29,12,13,7,17,10,24,22,22,26,2,13,5,20,27,8,29
20190226,000768.SZ,-0.027334128919678104,12,11,8,12,8,27,22,8,9,23,7,9,10,19,15,9,13,9,11,17,8,4,19,2,25,3,10,15,11,29
20190226,000776.SZ,0.0982826492952808,25,21,15,16,18,3,30,22,16,19,25,13,20,24,28,29,10,29,6,19,13,9,13,22,4,10,19,19,12,16
20190226,000778.SZ,0.08330137506488525,16,16,30,25,14,11,25,28,6,9,23,13,5,24,23,15,5,29,1,24,16,11,8,21,16,8,30,27,8,29
20190226,000783.SZ,0.18102315791874893,10,13,25,14,3,19,3,26,6,19,3,18,11,17,28,29,10,29,6,19,13,9,13,22,16,11,30,19,12,16
20190226,000786.SZ,0.04148906739215183,17,26,14,1,1,14,11,5,25,16,18,14,1,11,1,13,5,17,10,20,6,30,28,12,8,5,9,15,2,29
20190226,000789.SZ,0.05697196606673655,22,26,14,9,1,14,11,20,26,16,18,10,5,29,12,13,7,29,10,24,16,20,8,2,16,5,20,26,8,29
20190226,000792.SZ,0.06396907127935608,22,26,14,27,1,14,11,20,25,16,18,10,5,29,12,13,7,29,10,19,16,9,8,5,16,8,20,26,8,29
20190226,000793.SZ,0.1596503280998093,3,3,25,16,3,19,3,28,3,3,3,13,3,6,28,29,10,3,1,19,13,10,13,23,16,8,19,27,8,16
20190226,000795.SZ,0.08406216187460919,26,26,15,21,22,14,30,22,15,9,23,14,5,24,12,11,7,17,10,19,16,9,26,22,16,8,20,26,8,12
20190226,000796.SZ,0.03638954310472168,22,9,20,29,19,25,4,13,25,22,21,10,18,29,18,13,7,29,10,24,16,11,8,5,16,8,20,26,8,29
20190226,000797.SZ,0.08516897383680747,17,26,14,1,1,14,12,11,25,3,18,14,5,29,28,13,10,17,23,19,16,11,26,5,4,8,20,26,8,29
20190226,000799.SZ,-0.001963571175836242,22,9,20,29,9,25,4,5,25,22,27,4,18,11,14,13,5,9,10,20,8,6,28,12,8,5,9,15,2,29
20190226,000800.SZ,0.03382743267849525,22,24,20,9,19,25,11,20,25,22,18,10,1,29,1,13,1,29,10,20,16,30,11,5,4,7,9,27,24,29
20190226,000801.SZ,0.11451735660165999,16,16,13,15,18,11,7,22,15,9,23,13,5,24,12,11,7,29,1,24,16,9,8,22,16,8,18,26,8,29
20190226,000802.SZ,0.036748395475471554,27,9,20,29,19,25,4,13,25,7,21,10,14,29,18,13,28,17,5,24,23,9,26,12,8,1,20,26,8,29
20190226,000806.SZ,0.14381024088323008,8,21,13,16,18,11,26,22,16,9,28,13,5,24,1,29,1,29,1,19,1,10,8,23,4,11,30,27,12,19
20190226,000807.SZ,0.04769843750070484,22,24,14,27,19,14,11,20,25,16,18,10,1,29,19,13,1,29,10,19,1,11,11,5,16,8,20,26,22,29
20190226,000810.SZ,-0.09224039153718708,14,12,6,17,16,20,10,9,12,2,6,19,2,27,18,28,18,21,14,4,9,6,17,11,5,3,15,0,24,13
20190226,000815.SZ,0.07516483147290262,17,26,14,1,22,14,12,11,16,16,25,14,5,24,1,11,29,17,10,24,16,11,26,23,4,8,20,26,8,29
20190226,000818.SZ,0.0020824714897741477,27,4,4,29,4,4,4,5,25,4,27,4,18,11,8,13,13,22,11,20,18,6,28,12,8,5,9,15,24,29
20190226,000821.SZ,0.057047513422783365,17,26,14,1,22,14,12,11,1,16,8,14,1,24,1,29,1,29,10,15,23,7,11,23,4,7,7,26,22,29
20190226,000822.SZ,0.10254543386164193,8,21,7,22,22,7,30,22,1,9,8,14,5,24,1,10,7,29,1,24,16,30,8,23,4,5,30,26,12,29
20190226,000823.SZ,0.1203070630744553,17,26,14,14,22,19,12,26,16,19,28,14,11,12,28,11,10,17,10,19,13,9,13,22,4,8,20,19,12,16
20190226,000825.SZ,0.016775082756683945,27,9,9,29,19,25,4,13,25,22,21,10,14,29,15,13,28,29,10,24,15,20,8,2,16,12,20,27,8,29
20190226,000826.SZ,0.06853152912409881,26,26,7,22,22,14,30,22,1,9,8,14,1,24,1,29,1,22,10,20,18,6,8,23,8,7,9,26,24,29
20190226,000828.SZ,0.13143766033322182,25,3,3,16,18,10,26,7,6,19,3,30,5,17,28,11,10,29,6,19,16,9,11,22,4,8,18,19,12,29
20190226,000829.SZ,0.0910495926610312,26,26,7,22,22,11,30,22,16,9,25,14,1,1,1,29,1,29,10,24,1,11,11,23,4,8,20,26,24,12
20190226,000830.SZ,0.026827745660880288,27,4,4,23,4,4,17,17,17,4,19,22,18,18,18,17,13,22,11,17,18,12,28,12,21,5,10,20,2,29
20190226,000831.SZ,0.0765067974999959,16,16,30,25,14,11,25,22,15,9,23,13,5,24,23,15,7,29,1,24,16,11,11,23,16,8,19,26,8,29
20190226,000836.SZ,0.06540176228557198,17,26,14,1,1,14,12,11,1,16,18,14,1,29,1,13,5,17,10,20,16,30,28,23,4,5,9,26,24,29
20190226,000838.SZ,0.07207946934326522,17,26,14,1,22,14,12,11,16,16,25,14,1,1,1,11,5,29,23,20,16,11,11,25,4,8,9,26,22,29
20190226,000839.SZ,0.024389428781312655,27,9,20,29,4,4,4,13,25,29,21,10,18,29,13,13,16,12,5,19,1,9,11,8,16,8,20,4,8,29
20190226,000848.SZ,-0.02622451120281203,12,14,8,12,8,27,22,8,8,23,7,19,10,19,15,9,13,15,11,17,8,4,18,2,13,3,10,15,11,29
20190226,000858.SZ,0.015011758050601497,23,4,22,13,4,4,16,17,8,4,26,28,18,19,16,17,13,15,11,17,7,12,18,11,13,3,10,14,11,29
20190226,000860.SZ,-0.08302998159519953,29,2,2,17,13,20,10,9,12,2,16,19,10,27,18,9,18,9,14,4,8,6,19,2,5,3,6,22,13,13
20190226,000861.SZ,0.024449565326146377,13,4,22,13,4,4,16,17,8,4,21,10,18,18,16,13,13,29,11,24,16,20,8,12,16,5,20,26,11,29
20190226,000863.SZ,0.11856514984209013,8,21,7,22,22,11,30,22,1,9,8,14,5,1,12,11,7,17,1,24,16,9,26,22,4,5,19,27,8,15
20190226,000869.SZ,0.028388309488094603,22,26,14,9,1,14,11,5,25,16,18,4,1,11,1,13,5,22,10,20,22,6,8,12,8,5,9,15,22,29
20190226,000875.SZ,0.052890084193333076,27,9,20,4,19,25,4,13,25,22,21,10,18,29,18,13,10,29,10,13,13,11,13,5,4,8,20,6,24,16
20190226,000876.SZ,-0.03768678770941149,2,2,2,18,2,21,18,23,11,2,16,17,17,9,13,2,28,12,28,6,23,14,11,26,21,1,22,0,8,29
20190226,000877.SZ,0.04423762318283752,22,9,20,29,19,25,4,13,25,29,21,10,14,29,15,13,10,29,10,19,16,11,8,5,16,8,20,27,8,29
20190226,000878.SZ,0.09788245729608232,8,21,7,22,22,11,30,22,1,9,8,14,5,1,1,29,1,29,1,24,16,7,11,23,4,7,20,26,12,29
20190226,000881.SZ,0.18109021958985871,26,26,7,14,22,18,30,19,16,3,28,3,3,3,28,24,10,17,10,3,13,21,13,23,4,8,20,26,8,5
20190226,000882.SZ,0.02495352211733618,4,4,22,4,4,4,4,13,13,29,22,28,4,25,15,17,13,9,15,17,8,4,19,5,5,0,10,6,11,13
20190226,000883.SZ,0.022506434128249,23,4,22,29,4,4,4,13,26,22,21,10,18,29,16,13,13,29,11,20,6,20,8,2,13,5,11,27,11,29
20190226,000885.SZ,0.0677043398523314,17,26,14,21,1,14,12,11,15,3,18,14,5,29,28,13,10,29,10,19,16,11,8,23,16,8,20,27,12,29
20190226,000887.SZ,0.05890967501348355,17,26,14,1,22,14,12,11,1,16,8,14,1,24,1,10,29,29,10,24,16,30,11,23,4,5,20,27,22,29
20190226,000889.SZ,0.08132796681603366,26,8,7,22,22,7,30,22,1,9,8,14,5,24,1,10,7,29,10,24,6,30,8,23,8,5,20,26,8,29
20190226,000895.SZ,0.019996902674782484,22,24,20,9,9,25,11,5,25,22,22,4,7,11,7,13,5,17,10,20,6,20,28,12,8,5,9,15,11,29
20190226,000898.SZ,0.0436382413070448,22,24,9,9,19,25,11,20,25,22,18,10,5,29,12,13,7,17,10,24,16,20,26,2,16,5,20,27,8,29
20190226,000900.SZ,0.02152445231200645,22,24,9,9,19,25,11,20,25,22,22,4,22,25,7,13,5,9,10,20,22,4,11,2,21,5,9,15,11,29
20190226,000901.SZ,0.10312269762136428,16,16,15,15,18,11,30,22,15,9,23,30,5,1,12,11,7,29,1,24,16,9,11,21,16,8,30,27,7,29
20190226,000902.SZ,0.031060062643271175,23,4,22,13,4,4,16,17,8,4,21,10,18,18,16,13,28,17,11,24,22,20,26,12,13,5,20,15,12,29
20190226,000903.SZ,0.07596754134228245,17,26,14,1,1,14,12,11,1,16,18,14,5,29,12,13,7,17,10,24,16,20,26,23,4,5,20,26,12,29
20190226,000910.SZ,0.08491399738352971,26,26,14,22,22,14,12,22,1,9,8,14,22,24,12,10,29,29,10,24,16,20,8,23,4,5,20,26,2,29
20190226,000915.SZ,-0.040071518451622185,2,2,11,30,2,28,21,2,17,2,16,9,2,2,18,2,13,19,11,25,1,13,8,2,21,7,15,22,13,29
20190226,000917.SZ,0.12766704337369403,17,26,14,1,22,19,12,11,16,3,25,14,3,24,28,29,10,29,5,19,13,11,13,23,4,11,20,27,8,30
20190226,000918.SZ,0.12635581155480316,8,21,7,22,22,11,30,22,16,9,28,14,5,24,1,11,7,29,1,24,16,11,8,23,4,8,18,26,7,29
20190226,000921.SZ,0.08043672121202905,26,26,14,22,22,14,12,11,1,9,8,14,5,24,1,10,5,17,10,24,6,7,26,23,8,5,20,21,7,29
20190226,000926.SZ,0.001720933292855302,13,11,8,13,20,15,16,8,8,4,7,9,18,18,15,9,13,15,11,17,8,4,28,12,13,5,10,15,11,29
20190226,000928.SZ,0.08025003383278018,17,26,14,1,1,14,12,11,25,3,18,14,22,29,28,13,10,29,10,19,16,11,8,5,4,8,20,27,2,29
20190226,000930.SZ,0.03634007822170509,22,9,20,29,19,25,4,13,25,22,21,10,18,29,15,13,29,29,10,19,16,11,11,5,16,8,20,26,2,29
20190226,000932.SZ,0.16031350094930258,18,25,30,14,18,9,26,26,15,3,23,13,3,24,28,11,10,29,1,19,13,9,13,22,16,8,18,26,8,16
20190226,000933.SZ,0.1293711970674835,8,21,13,15,18,11,7,22,16,9,25,13,5,24,1,29,1,29,1,24,1,11,11,23,4,11,19,26,12,19
20190226,000935.SZ,0.0022486502093842092,13,4,4,23,4,15,17,17,9,4,22,22,18,18,15,17,16,9,11,17,8,4,19,2,21,5,10,15,2,12
20190226,000936.SZ,0.09305248963507584,17,26,14,1,22,14,12,11,16,19,25,14,5,24,28,29,10,30,5,19,1,11,11,23,4,11,20,26,8,29
20190226,000937.SZ,0.03124472067847354,23,9,20,29,4,4,4,13,25,22,21,10,18,29,15,13,13,29,10,24,16,20,8,12,16,5,20,26,11,29
20190226,000938.SZ,0.04502720165269527,17,26,14,1,1,14,12,11,13,16,18,14,1,25,1,17,1,19,10,5,25,13,8,12,4,7,15,30,24,29
20190226,000951.SZ,0.07001131215268284,17,26,14,1,1,14,12,11,25,16,18,14,22,29,12,13,29,17,23,20,16,20,28,12,4,5,9,26,11,29
20190226,000957.SZ,0.10735807314967034,26,26,7,14,22,26,30,26,16,19,25,14,11,12,28,29,10,29,10,19,13,10,13,23,4,8,20,19,12,16
20190226,000959.SZ,0.09762884159587597,26,26,7,22,22,11,30,22,1,9,8,14,22,1,12,11,29,29,10,20,16,20,8,23,4,5,9,26,11,29
20190226,000960.SZ,0.07318782582970292,22,24,20,9,19,25,11,20,25,29,18,10,3,29,28,13,10,29,10,19,13,11,13,5,16,8,20,26,11,16
20190226,000961.SZ,0.09182378002030364,8,8,7,22,22,7,30,22,1,9,8,14,5,24,1,10,29,17,1,24,6,7,26,23,8,5,20,26,8,29
20190226,000963.SZ,-0.04043469496032267,28,2,2,30,2,28,21,16,17,2,16,9,2,2,18,28,13,29,11,15,1,10,8,12,1,1,15,0,22,12
20190226,000968.SZ,0.10880366407927508,8,21,7,22,22,11,30,22,1,9,8,14,5,24,12,11,7,29,1,24,16,20,8,23,4,5,19,26,8,29
20190226,000969.SZ,0.03140037811638552,27,9,20,29,19,25,4,13,25,22,21,10,18,29,18,13,13,29,10,19,23,11,11,5,16,8,20,26,24,29
20190226,000970.SZ,0.032731441901650934,22,9,9,29,19,25,4,20,25,22,21,10,18,29,15,13,10,29,10,19,16,11,11,5,16,8,20,4,8,29
20190226,000971.SZ,0.16243895711269138,3,3,25,16,18,11,26,7,6,3,3,13,5,6,28,29,10,29,1,19,1,10,8,23,4,8,30,26,12,15
20190226,000975.SZ,0.1361866349479149,25,25,15,14,18,19,30,26,15,19,23,18,20,24,28,11,10,29,6,19,13,22,13,22,16,11,30,19,12,2
20190226,000976.SZ,0.051421990537436395,1,1,28,1,1,1,12,11,1,16,1,1,1,25,1,17,1,21,10,15,9,6,17,23,21,7,15,22,22,12
20190226,000977.SZ,0.08453354680998246,16,16,30,25,14,11,25,28,6,9,23,30,5,24,19,29,1,29,1,24,1,9,11,22,16,7,30,26,12,29
20190226,000980.SZ,0.06520132726321169,17,26,14,1,22,14,12,11,1,16,8,14,1,24,1,11,5,29,10,20,16,30,11,23,4,5,9,26,2,29
20190226,000981.SZ,-0.13338475948413306,14,12,6,18,24,21,18,10,11,14,6,17,12,9,0,2,28,12,0,6,24,15,11,0,21,1,1,0,12,29
20190226,000983.SZ,0.10541396386084528,8,8,7,15,6,7,30,22,1,9,8,13,5,24,12,10,5,29,1,24,22,20,8,23,13,5,30,26,8,23
20190226,000987.SZ,-0.03239665455728757,2,2,2,5,2,21,5,23,11,2,16,17,17,9,13,2,28,17,24,6,1,23,26,26,21,1,1,0,12,12
20190226,000988.SZ,0.0175128330362062,27,9,20,29,4,4,4,13,25,22,27,4,18,25,18,13,13,22,10,20,16,6,8,12,16,5,9,26,2,29
20190226,000989.SZ,-0.07177679663981328,2,2,2,30,2,28,21,23,11,2,16,17,2,9,18,2,18,8,0,15,25,13,17,0,5,4,15,22,22,13
20190226,000990.SZ,0.03248115245309367,22,24,20,9,9,25,11,5,27,22,26,28,22,11,7,13,29,17,10,16,22,20,28,12,13,5,11,15,10,29
20190226,000997.SZ,-0.042259601062181476,20,22,26,23,13,16,17,2,9,4,16,9,18,2,18,9,16,22,11,15,18,6,11,12,21,7,15,22,22,29
20190226,000998.SZ,0.0637919641139782,17,26,14,1,1,14,12,11,25,16,18,14,22,29,12,13,5,29,10,24,16,20,11,12,4,5,20,26,11,29
20190226,000999.SZ,0.0049638380824678615,13,11,18,13,20,15,16,8,8,4,7,9,18,18,16,9,13,15,14,16,7,4,18,2,13,3,10,15,10,13
20190226,001696.SZ,0.06652473081913621,22,26,14,9,1,14,11,20,25,16,18,10,5,29,12,13,7,17,10,24,16,9,26,5,4,5,20,27,8,29
20190226,001872.SZ,0.14172800296504556,24,25,15,14,23,18,30,26,15,19,23,18,20,22,9,20,10,16,19,13,14,24,14,22,22,11,30,19,8,16
20190226,001896.SZ,0.0778830097323064,26,26,14,22,22,14,12,11,1,9,8,14,5,24,1,11,29,29,23,24,16,30,8,23,4,5,20,27,12,29
20190226,001965.SZ,0.07401681696308608,26,26,7,22,22,14,30,22,1,9,8,14,22,1,7,10,29,17,9,24,22,20,28,23,8,5,20,15,2,28
20190226,001979.SZ,0.06425785281427888,17,26,14,1,22,14,12,11,1,16,8,14,22,1,7,10,29,17,9,20,6,20,28,23,13,5,9,15,11,29
20190226,002001.SZ,0.037869027346817234,27,9,20,29,19,25,4,13,25,22,21,10,18,29,15,13,28,29,10,24,16,11,8,5,16,8,20,26,12,29
20190226,002002.SZ,0.121587553602479,8,3,3,15,6,7,7,7,6,9,3,13,29,6,1,29,1,29,1,24,1,9,11,21,4,7,18,27,8,15
20190226,002004.SZ,0.015167303550249865,27,9,20,29,4,4,4,5,25,22,22,28,18,11,15,13,13,22,10,20,22,4,28,12,7,5,9,15,2,29
20190226,002007.SZ,-0.017200821938143106,12,11,8,30,8,27,22,8,9,23,7,9,10,18,15,9,28,29,11,6,22,30,11,12,21,5,1,15,12,29
20190226,002008.SZ,0.05573076782102728,17,26,14,1,22,14,12,11,1,9,8,14,5,1,1,29,1,29,10,24,6,10,8,23,21,7,20,2,12,29
20190226,002010.SZ,0.02759593894145572,27,9,20,4,4,4,4,13,25,7,27,22,18,25,18,13,13,29,10,15,1,7,8,12,21,6,10,22,22,29
20190226,002013.SZ,0.08862681589239517,8,8,7,15,6,7,30,22,1,9,8,30,1,24,1,29,1,22,1,20,18,6,8,16,8,7,9,15,24,29
20190226,002016.SZ,-0.1331970838949798,28,2,2,5,13,5,5,4,11,14,16,5,12,14,29,2,0,21,0,4,25,6,17,0,5,0,15,0,22,13
20190226,002019.SZ,0.07297887831446756,16,16,15,21,22,11,30,22,15,9,23,14,5,24,19,11,7,29,1,24,16,10,11,23,16,5,20,26,12,29
20190226,002020.SZ,-0.0356654213418475,12,14,8,12,8,8,22,9,12,8,7,19,10,27,15,9,13,9,11,20,8,4,8,12,1,5,9,14,11,29
20190226,002022.SZ,0.021009750982494864,4,9,9,4,4,4,4,13,25,22,22,28,18,25,15,13,13,15,10,17,8,4,8,2,13,5,10,15,11,29
20190226,002023.SZ,-0.058757197107236106,29,22,26,30,13,16,21,2,9,2,9,9,2,2,18,28,13,21,14,25,9,6,17,11,5,3,15,22,24,13
20190226,002024.SZ,-0.06765228089291898,29,2,2,30,13,16,22,9,12,2,16,19,10,27,8,9,13,2,15,25,18,6,19,11,5,4,15,22,24,13
20190226,002025.SZ,0.05467425267554628,22,24,14,9,19,14,11,20,25,16,18,10,5,29,12,13,7,29,10,19,16,11,8,5,16,8,20,30,8,29
20190226,002027.SZ,-0.06997872760023581,2,2,2,30,2,2,2,2,2,14,16,17,12,2,0,2,18,8,0,15,9,13,17,0,5,4,15,22,22,13
20190226,002028.SZ,-0.11112668303260347,14,12,6,17,16,5,10,4,11,2,6,19,2,27,18,28,18,21,15,4,9,6,17,11,5,4,15,0,24,13
20190226,002029.SZ,-0.07891042569516867,14,12,21,17,16,20,10,9,12,2,16,19,10,27,8,9,18,2,14,4,18,6,19,11,5,3,15,22,24,13
